Date,AMZN,MSFT,AAPL,INTC,CSCO,FB,GOOG,TSLA,NFLX,SHOP,IBM,ADBE,BABA,PYPL,DELL
2017-05-03,941.030029296875,69.08000183105469,36.76499938964844,36.97999954223633,34.25,151.8000030517578,927.0399780273438,62.20399856567383,155.58999633789062,81.72000122070312,151.65391540527344,134.85000610351562,116.56999969482422,49.02000045776367,18.570188522338867
2017-05-04,937.530029296875,68.80999755859375,36.63249969482422,36.849998474121094,34.18000030517578,150.85000610351562,931.6599731445312,59.09199905395508,157.25,81.3499984741211,152.05545043945312,134.61000061035156,115.86000061035156,48.90999984741211,18.612285614013672
2017-05-05,934.1500244140625,69.0,37.2400016784668,36.81999969482422,34.38999938964844,150.24000549316406,927.1300048828125,61.66999816894531,156.60000610351562,85.52999877929688,148.23135375976562,134.83999633789062,116.04000091552734,49.29999923706055,18.88450813293457
2017-05-08,949.0399780273438,68.94000244140625,38.252498626708984,36.540000915527344,34.290000915527344,151.05999755859375,934.2999877929688,61.4379997253418,156.3800048828125,86.77999877929688,146.30018615722656,135.1199951171875,116.86000061035156,49.16999816894531,18.97992706298828
2017-05-09,952.8200073242188,69.04000091552734,38.497501373291016,36.369998931884766,33.900001525878906,150.47999572753906,932.1699829101562,64.25199890136719,157.4600067138672,89.1500015258789,145.420654296875,135.60000610351562,120.0,49.220001220703125,18.8704776763916
2017-05-10,948.9500122070312,69.30999755859375,38.314998626708984,36.0099983215332,33.7400016784668,150.2899932861328,928.780029296875,65.04399871826172,160.27999877929688,93.05999755859375,144.5984649658203,136.14999389648438,119.9800033569336,49.790000915527344,18.797508239746094
2017-05-11,947.6199951171875,68.45999908447266,38.48749923706055,35.689998626708984,33.630001068115234,150.0399932861328,930.5999755859375,64.62000274658203,158.5399932861328,92.0199966430664,144.0248565673828,136.2899932861328,120.16000366210938,49.70000076293945,18.5505428314209
2017-05-12,961.3499755859375,68.37999725341797,39.025001525878906,35.529998779296875,33.45000076293945,150.3300018310547,932.219970703125,64.96199798583984,160.80999755859375,93.58000183105469,143.75717163085938,136.83999633789062,120.33999633789062,49.369998931884766,18.227802276611328
2017-05-15,957.969970703125,68.43000030517578,38.92499923706055,35.630001068115234,34.22999954223633,150.19000244140625,937.0800170898438,63.17599868774414,160.02000427246094,94.23999786376953,144.84703063964844,137.60000610351562,121.4000015258789,49.77000045776367,18.59544563293457
2017-05-16,966.0700073242188,69.41000366210938,38.86750030517578,35.81999969482422,34.29999923706055,149.77999877929688,943.0,63.402000427246094,159.41000366210938,94.93000030517578,146.92160034179688,138.02999877929688,124.0199966430664,50.34000015258789,18.674026489257812
2017-05-17,944.760009765625,67.4800033569336,37.5625,35.040000915527344,33.81999969482422,144.85000610351562,919.6199951171875,61.22200012207031,153.1999969482422,89.83999633789062,144.29254150390625,134.3300018310547,120.72000122070312,49.04999923706055,18.21096420288086
2017-05-18,958.489990234375,67.70999908447266,38.1349983215332,35.220001220703125,31.3799991607666,147.66000366210938,930.239990234375,62.61199951171875,155.6999969482422,92.11000061035156,144.14913940429688,134.5399932861328,121.2699966430664,49.11000061035156,18.14641571044922
2017-05-19,959.8400268554688,67.69000244140625,38.26499938964844,35.400001525878906,31.209999084472656,148.05999755859375,934.010009765625,62.16600036621094,157.02000427246094,88.87000274658203,145.29637145996094,136.42999267578125,123.22000122070312,49.38999938964844,18.219383239746094
2017-05-22,970.6699829101562,68.44999694824219,38.497501373291016,35.77000045776367,31.59000015258789,148.24000549316406,941.8599853515625,62.06999969482422,157.16000366210938,89.5999984741211,145.92733764648438,138.86000061035156,124.75,49.77000045776367,18.909767150878906
2017-05-23,971.5399780273438,68.68000030517578,38.45000076293945,35.86000061035156,31.760000228881836,148.07000732421875,948.8200073242188,60.77199935913086,157.9499969482422,90.0199966430664,145.3441619873047,139.52000427246094,122.93000030517578,50.130001068115234,18.909767150878906
2017-05-24,980.3499755859375,68.7699966430664,38.334999084472656,36.119998931884766,31.489999771118164,150.0399932861328,954.9600219726562,62.04399871826172,157.75,90.80999755859375,145.8030548095703,141.1199951171875,122.80999755859375,51.04999923706055,19.103410720825195
2017-05-25,993.3800048828125,69.62000274658203,38.467498779296875,36.2599983215332,31.440000534057617,151.9600067138672,969.5399780273438,63.36600112915039,163.0500030517578,90.22000122070312,146.46270751953125,142.85000610351562,123.62999725341797,50.93000030517578,19.268991470336914
2017-05-26,995.780029296875,69.95999908447266,38.40250015258789,36.2599983215332,31.5,152.1300048828125,971.469970703125,65.02799987792969,162.42999267578125,90.73999786376953,145.783935546875,141.88999938964844,123.98999786376953,51.189998626708984,19.30828094482422
2017-05-30,996.7000122070312,70.41000366210938,38.41749954223633,36.18000030517578,31.68000030517578,152.3800048828125,975.8800048828125,67.0199966430664,163.22000122070312,90.56999969482422,145.05735778808594,142.41000366210938,123.91000366210938,51.060001373291016,19.294248580932617
2017-05-31,994.6199951171875,69.83999633789062,38.189998626708984,36.11000061035156,31.530000686645508,151.4600067138672,964.8599853515625,68.2020034790039,163.07000732421875,91.86000061035156,145.91778564453125,141.86000061035156,122.45999908447266,52.209999084472656,19.473861694335938
2017-06-01,995.9500122070312,70.0999984741211,38.29499816894531,36.119998931884766,31.81999969482422,151.52999877929688,966.9500122070312,68.0739974975586,162.99000549316406,93.44000244140625,145.95602416992188,141.3800048828125,123.97000122070312,53.15999984741211,19.442989349365234
2017-06-02,1006.72998046875,71.76000213623047,38.86249923706055,36.31999969482422,31.979999542236328,153.61000061035156,975.5999755859375,67.97000122070312,165.17999267578125,97.52999877929688,145.36329650878906,143.47999572753906,124.12999725341797,53.52000045776367,19.153926849365234
2017-06-05,1011.3400268554688,72.27999877929688,38.48249816894531,36.34000015258789,31.760000228881836,153.6300048828125,983.6799926757812,69.46399688720703,165.05999755859375,97.4800033569336,145.70745849609375,143.58999633789062,125.37000274658203,53.79999923706055,18.69367027282715
2017-06-06,1003.0,72.5199966430664,38.61249923706055,36.130001068115234,31.559999465942383,152.80999755859375,976.5700073242188,70.56999969482422,165.1699981689453,98.61000061035156,145.66921997070312,143.02999877929688,124.62000274658203,53.400001525878906,18.8396053314209
2017-06-07,1010.0700073242188,72.38999938964844,38.842498779296875,36.2599983215332,31.610000610351562,153.1199951171875,980.9400024414062,71.93000030517578,165.61000061035156,96.98999786376953,144.34034729003906,143.6199951171875,125.63999938964844,53.849998474121094,19.036056518554688
2017-06-08,1010.27001953125,71.94999694824219,38.747501373291016,36.47999954223633,31.610000610351562,154.7100067138672,983.4099731445312,74.0,165.8800048828125,98.83999633789062,145.4110870361328,142.6300048828125,142.33999633789062,54.38999938964844,18.269899368286133
2017-06-09,978.3099975585938,70.31999969482422,37.244998931884766,35.709999084472656,31.3700008392334,149.60000610351562,949.8300170898438,71.46399688720703,158.02999877929688,91.44999694824219,147.32313537597656,138.0500030517578,139.44000244140625,53.400001525878906,17.557064056396484
2017-06-12,964.9099731445312,69.77999877929688,36.35499954223633,35.72999954223633,31.25,148.44000244140625,942.9000244140625,71.802001953125,151.44000244140625,88.88999938964844,148.3556365966797,137.25,139.0800018310547,52.15999984741211,17.46725845336914
2017-06-13,980.7899780273438,70.6500015258789,36.647499084472656,35.880001068115234,31.700000762939453,150.67999267578125,953.4000244140625,75.19000244140625,152.72000122070312,86.93000030517578,147.46653747558594,139.08999633789062,136.60000610351562,52.060001373291016,17.63003158569336
2017-06-14,976.469970703125,70.2699966430664,36.290000915527344,35.529998779296875,31.600000381469727,150.25,950.760009765625,76.13200378417969,152.1999969482422,85.36000061035156,147.04588317871094,138.25,136.6699981689453,51.900001525878906,17.447614669799805
2017-06-15,964.1699829101562,69.9000015258789,36.0724983215332,35.310001373291016,31.579999923706055,149.8000030517578,942.3099975585938,75.06800079345703,151.75999450683594,85.4800033569336,147.4378662109375,137.52000427246094,135.0800018310547,52.290000915527344,17.357807159423828
2017-06-16,987.7100219726562,70.0,35.567501068115234,35.209999084472656,31.6299991607666,150.63999938964844,939.780029296875,74.27999877929688,152.3800048828125,86.93000030517578,148.54684448242188,137.83999633789062,134.8699951171875,51.84000015258789,17.43358039855957
2017-06-19,995.1699829101562,70.87000274658203,36.584999084472656,35.5099983215332,31.989999771118164,152.8699951171875,957.3699951171875,73.95999908447266,153.39999389648438,90.55999755859375,148.0305938720703,140.35000610351562,139.47000122070312,52.93000030517578,17.587934494018555
2017-06-20,992.5900268554688,69.91000366210938,36.252498626708984,34.86000061035156,31.850000381469727,152.25,950.6300048828125,74.447998046875,152.0500030517578,88.94000244140625,148.13575744628906,140.91000366210938,138.3800048828125,52.52000045776367,17.464452743530273
2017-06-21,1002.22998046875,70.2699966430664,36.467498779296875,34.58000183105469,31.84000015258789,153.91000366210938,959.4500122070312,75.27999877929688,155.02999877929688,91.25,147.02676391601562,144.24000549316406,143.2899932861328,53.540000915527344,17.770353317260742
2017-06-22,1001.2999877929688,70.26000213623047,36.407501220703125,34.36000061035156,31.850000381469727,153.39999389648438,957.0900268554688,76.52200317382812,154.88999938964844,91.37000274658203,147.6099395751953,143.69000244140625,142.27000427246094,53.869998931884766,17.83770751953125
2017-06-23,1003.739990234375,71.20999908447266,36.56999969482422,34.189998626708984,32.09000015258789,155.07000732421875,965.5900268554688,76.69000244140625,158.02000427246094,94.4800033569336,147.33270263671875,145.41000366210938,143.00999450683594,54.33000183105469,17.85454750061035
2017-06-26,993.97998046875,70.52999877929688,36.45500183105469,34.06999969482422,32.2400016784668,153.58999633789062,952.27001953125,75.49800109863281,157.5,92.04000091552734,148.4034423828125,144.9600067138672,142.72999572753906,53.7400016784668,17.80683708190918
2017-06-27,976.780029296875,69.20999908447266,35.932498931884766,33.650001525878906,31.760000228881836,150.5800018310547,927.3300170898438,72.4739990234375,151.02999877929688,87.04000091552734,147.94454956054688,142.5399932861328,141.52999877929688,52.72999954223633,17.394290924072266
2017-06-28,990.3300170898438,69.80000305175781,36.45750045776367,34.20000076293945,32.08000183105469,153.24000549316406,940.489990234375,74.24800109863281,153.41000366210938,89.5199966430664,148.48948669433594,143.80999755859375,143.9499969482422,54.38999938964844,17.596355438232422
2017-06-29,975.9299926757812,68.48999786376953,35.91999816894531,33.540000915527344,31.40999984741211,151.0399932861328,917.7899780273438,72.1500015258789,150.08999633789062,86.4000015258789,147.35182189941406,141.24000549316406,140.80999755859375,53.41999816894531,17.06313133239746
2017-06-30,968.0,68.93000030517578,36.005001068115234,33.7400016784668,31.299999237060547,150.97999572753906,908.72998046875,72.3219985961914,149.41000366210938,86.9000015258789,147.06500244140625,141.44000244140625,140.89999389648438,53.66999816894531,17.150131225585938
2017-07-03,953.6599731445312,68.16999816894531,35.875,33.459999084472656,31.329999923706055,148.42999267578125,898.7000122070312,70.52400207519531,146.1699981689453,86.0,148.73805236816406,138.41000366210938,140.99000549316406,52.869998931884766,16.93964958190918
2017-07-05,971.4000244140625,69.08000183105469,36.022499084472656,34.34000015258789,31.110000610351562,150.33999633789062,911.7100219726562,65.41799926757812,147.61000061035156,88.11000061035156,146.91204833984375,141.2100067138672,144.8699951171875,54.61000061035156,17.06313133239746
2017-07-06,965.1400146484375,68.56999969482422,35.682498931884766,33.630001068115234,30.719999313354492,148.82000732421875,906.6900024414062,61.76599884033203,146.25,86.20999908447266,145.65965270996094,140.75,142.1999969482422,53.470001220703125,17.074357986450195
2017-07-07,978.760009765625,69.45999908447266,36.04499816894531,33.880001068115234,30.899999618530273,151.44000244140625,918.5900268554688,62.64400100708008,150.17999267578125,88.98999786376953,146.21414184570312,142.22000122070312,142.42999267578125,53.970001220703125,17.262388229370117
2017-07-10,996.469970703125,69.9800033569336,36.26499938964844,33.650001525878906,30.979999542236328,153.5,928.7999877929688,63.209999084472656,152.6699981689453,90.98999786376953,146.67303466796875,143.33999633789062,143.80999755859375,54.939998626708984,17.25958251953125
2017-07-11,994.1300048828125,69.98999786376953,36.38249969482422,33.91999816894531,31.09000015258789,155.27000427246094,930.0900268554688,65.44400024414062,154.3300018310547,91.29000091552734,146.45315551757812,142.92999267578125,145.80999755859375,54.7599983215332,17.265195846557617
2017-07-12,1006.510009765625,71.1500015258789,36.435001373291016,34.25,31.15999984741211,158.89999389648438,943.8300170898438,65.90399932861328,158.75,94.68000030517578,146.9407196044922,145.91000366210938,149.0,56.54999923706055,17.284839630126953
2017-07-13,1000.6300048828125,71.7699966430664,36.942501068115234,34.2400016784668,31.270000457763672,159.25999450683594,947.1599731445312,64.68199920654297,158.2100067138672,93.0199966430664,146.87380981445312,145.0500030517578,149.52000427246094,57.900001525878906,17.203453063964844
2017-07-14,1001.8099975585938,72.77999877929688,37.2599983215332,34.68000030517578,31.420000076293945,159.97000122070312,955.989990234375,65.55599975585938,161.1199951171875,92.41000366210938,147.4569854736328,146.16000366210938,151.8300018310547,57.15999984741211,17.17538833618164
2017-07-17,1010.0399780273438,73.3499984741211,37.38999938964844,34.470001220703125,31.5,159.72999572753906,953.4199829101562,63.91400146484375,161.6999969482422,90.48999786376953,146.28106689453125,146.39999389648438,151.22999572753906,57.58000183105469,17.655290603637695
2017-07-18,1024.449951171875,73.30000305175781,37.52000045776367,34.529998779296875,31.510000228881836,162.86000061035156,965.4000244140625,65.64800262451172,183.60000610351562,93.18000030517578,147.2275390625,147.88999938964844,153.75,58.959999084472656,17.604774475097656
2017-07-19,1026.8699951171875,73.86000061035156,37.755001068115234,34.560001373291016,31.899999618530273,164.13999938964844,970.8900146484375,65.052001953125,183.86000061035156,91.9000015258789,141.0420684814453,148.9199981689453,153.14999389648438,58.349998474121094,17.85735321044922
2017-07-20,1028.699951171875,74.22000122070312,37.584999084472656,34.75,31.860000610351562,164.52999877929688,968.1500244140625,65.98400115966797,183.60000610351562,90.87000274658203,141.16635131835938,149.94000244140625,152.11000061035156,59.09000015258789,17.944353103637695
2017-07-21,1025.6700439453125,73.79000091552734,37.567501068115234,34.72999954223633,31.84000015258789,164.42999267578125,972.9199829101562,65.68000030517578,188.5399932861328,89.41999816894531,140.6118621826172,149.52000427246094,151.88999938964844,58.66999816894531,17.85735321044922
2017-07-24,1038.949951171875,73.5999984741211,38.022499084472656,34.5,31.860000610351562,166.0,980.3400268554688,68.50399780273438,187.91000366210938,93.61000061035156,139.56979370117188,149.52999877929688,152.25999450683594,58.58000183105469,17.868579864501953
2017-07-25,1039.8699951171875,74.19000244140625,38.185001373291016,34.66999816894531,32.119998931884766,165.27999877929688,950.7000122070312,67.91999816894531,186.97000122070312,92.16000366210938,139.76100158691406,148.2100067138672,152.44000244140625,58.2599983215332,17.879804611206055
2017-07-26,1052.800048828125,74.05000305175781,38.3650016784668,34.75,31.65999984741211,165.61000061035156,947.7999877929688,68.7699966430664,189.0800018310547,93.91999816894531,138.96749877929688,149.77999877929688,155.7899932861328,58.790000915527344,17.96680450439453
2017-07-27,1046.0,73.16000366210938,37.63999938964844,34.970001220703125,31.56999969482422,170.44000244140625,934.0900268554688,66.89199829101562,182.67999267578125,90.43000030517578,138.69024658203125,146.1999969482422,154.14999389648438,60.150001525878906,17.829288482666016
2017-07-28,1020.0399780273438,73.04000091552734,37.375,35.310001373291016,31.520000457763672,172.4499969482422,941.530029296875,67.01399993896484,184.0399932861328,92.9800033569336,137.94454956054688,146.72999572753906,157.55999755859375,59.20000076293945,17.882610321044922
2017-07-31,987.780029296875,72.69999694824219,37.182498931884766,35.470001220703125,31.450000762939453,169.25,930.5,64.69400024414062,181.66000366210938,92.37000274658203,138.30784606933594,146.49000549316406,154.9499969482422,58.54999923706055,18.036964416503906
2017-08-01,996.1900024414062,72.58000183105469,37.51250076293945,36.349998474121094,31.649999618530273,169.86000061035156,930.8300170898438,63.91400146484375,182.02999877929688,104.08000183105469,138.91014099121094,147.36000061035156,154.72999572753906,59.34000015258789,18.093093872070312
2017-08-02,995.8900146484375,72.26000213623047,39.28499984741211,36.63999938964844,31.520000457763672,169.3000030517578,930.3900146484375,65.1780014038086,180.74000549316406,98.3499984741211,138.09751892089844,147.1300048828125,151.91000366210938,59.119998931884766,17.91909408569336
2017-08-03,986.9199829101562,72.1500015258789,38.89250183105469,36.4900016784668,31.559999465942383,168.58999633789062,923.6500244140625,69.41799926757812,179.22999572753906,97.16000366210938,138.5659637451172,147.7899932861328,153.32000732421875,58.41999816894531,17.963998794555664
2017-08-04,987.5800170898438,72.68000030517578,39.09749984741211,36.29999923706055,31.799999237060547,169.6199951171875,927.9600219726562,71.38200378417969,180.27000427246094,96.27999877929688,138.7762908935547,147.7100067138672,153.3300018310547,58.86000061035156,18.070642471313477
2017-08-07,992.27001953125,72.4000015258789,39.70249938964844,36.43000030517578,31.84000015258789,171.97999572753906,929.3599853515625,71.03399658203125,181.3300018310547,97.79000091552734,137.16061401367188,148.44000244140625,158.83999633789062,59.619998931884766,18.087480545043945
2017-08-08,989.8400268554688,72.79000091552734,40.02000045776367,36.40999984741211,31.670000076293945,171.22999572753906,926.7899780273438,73.04399871826172,178.36000061035156,96.51000213623047,135.8604278564453,147.80999755859375,157.5,59.47999954223633,18.087480545043945
2017-08-09,982.010009765625,72.47000122070312,40.26499938964844,36.59000015258789,31.6200008392334,171.17999267578125,922.9000244140625,72.70600128173828,175.77999877929688,95.19000244140625,135.53536987304688,148.35000610351562,157.49000549316406,59.66999816894531,17.994869232177734
2017-08-10,956.9199829101562,71.41000366210938,38.83000183105469,36.13999938964844,31.0,167.39999389648438,907.239990234375,71.08000183105469,169.13999938964844,88.4000015258789,135.602294921875,144.9199981689453,151.77000427246094,58.02000045776367,17.728256225585938
2017-08-11,967.989990234375,72.5,39.369998931884766,35.869998931884766,31.469999313354492,168.0800018310547,914.3900146484375,71.5739974975586,171.39999389648438,91.70999908447266,135.602294921875,146.47000122070312,151.6999969482422,58.040000915527344,17.691774368286133
2017-08-14,983.2999877929688,73.58999633789062,39.962501525878906,36.34000015258789,31.84000015258789,170.75,922.6699829101562,72.76000213623047,171.0,94.05999755859375,136.06118774414062,149.16000366210938,154.61000061035156,59.060001373291016,19.010799407958984
2017-08-15,982.739990234375,73.22000122070312,40.400001525878906,36.0,32.09000015258789,171.0,922.219970703125,72.46600341796875,168.5,93.1500015258789,135.82217407226562,150.36000061035156,157.75,59.689998626708984,18.58141326904297
2017-08-16,978.1799926757812,73.6500015258789,40.23749923706055,35.810001373291016,32.34000015258789,170.0,926.9600219726562,72.58200073242188,169.97999572753906,94.61000061035156,136.2332763671875,151.8000030517578,159.5,60.290000915527344,18.864864349365234
2017-08-17,960.5700073242188,72.4000015258789,39.46500015258789,35.16999816894531,31.040000915527344,166.91000366210938,910.97998046875,70.38400268554688,166.08999633789062,93.5,134.51242065429688,148.22999572753906,163.9199981689453,59.290000915527344,18.634735107421875
2017-08-18,958.469970703125,72.48999786376953,39.375,35.0099983215332,30.3700008392334,167.41000366210938,910.6699829101562,69.49199676513672,166.5399932861328,94.58000183105469,133.55641174316406,147.97000122070312,167.5,59.439998626708984,18.749799728393555
2017-08-21,953.2899780273438,72.1500015258789,39.3025016784668,34.91999816894531,30.68000030517578,167.77999877929688,906.6599731445312,67.5719985961914,166.75999450683594,96.2699966430664,134.15870666503906,149.25999450683594,169.25,59.400001525878906,18.82276725769043
2017-08-22,966.9000244140625,73.16000366210938,39.94499969482422,34.650001525878906,31.270000457763672,169.63999938964844,924.6900024414062,68.2699966430664,169.33999633789062,98.61000061035156,134.8087921142578,152.25,174.4600067138672,60.84000015258789,19.283023834228516
2017-08-23,958.0,72.72000122070312,39.994998931884766,34.65999984741211,30.920000076293945,168.7100067138672,927.0,70.55400085449219,169.05999755859375,102.45999908447266,135.88909912109375,151.10000610351562,175.8000030517578,60.04999923706055,19.4205379486084
2017-08-24,952.4500122070312,72.69000244140625,39.817501068115234,34.709999084472656,31.239999771118164,167.74000549316406,921.280029296875,70.58599853515625,168.1300048828125,106.52999877929688,136.65391540527344,150.80999755859375,175.0,60.0,19.622602462768555
2017-08-25,945.260009765625,72.81999969482422,39.96500015258789,34.66999816894531,31.440000534057617,166.32000732421875,915.8900146484375,69.61000061035156,165.9499969482422,103.73999786376953,137.41873168945312,151.4499969482422,171.74000549316406,59.970001220703125,20.133373260498047
2017-08-28,946.02001953125,72.83000183105469,40.36750030517578,34.650001525878906,31.540000915527344,167.24000549316406,913.8099975585938,69.13200378417969,167.1199951171875,103.79000091552734,136.24282836914062,151.7899932861328,168.3000030517578,60.529998779296875,20.43085479736328
2017-08-29,954.0599975585938,73.05000305175781,40.727500915527344,34.72999954223633,31.479999542236328,168.0500030517578,921.2899780273438,69.47200012207031,168.80999755859375,104.37000274658203,136.84512329101562,152.13999938964844,167.41000366210938,61.0099983215332,20.470144271850586
2017-08-30,967.5900268554688,74.01000213623047,40.837501525878906,34.88999938964844,31.989999771118164,169.9199981689453,929.5700073242188,70.63600158691406,174.69000244140625,108.44000244140625,136.29063415527344,153.6699981689453,171.25,61.77000045776367,20.832176208496094
2017-08-31,980.5999755859375,74.7699966430664,41.0,35.06999969482422,32.209999084472656,171.97000122070312,939.3300170898438,71.18000030517578,174.7100067138672,110.91999816894531,136.73995971679688,155.16000366210938,171.74000549316406,61.68000030517578,21.02862548828125
2017-09-01,978.25,73.94000244140625,41.01250076293945,35.09000015258789,32.29999923706055,172.02000427246094,937.3400268554688,71.08000183105469,174.74000549316406,110.86000061035156,137.74378967285156,155.05999755859375,171.0399932861328,61.459999084472656,20.98091697692871
2017-09-05,965.27001953125,73.61000061035156,40.52000045776367,35.02000045776367,31.6200008392334,170.72000122070312,928.4500122070312,69.91799926757812,174.52000427246094,110.66999816894531,136.74952697753906,154.27999877929688,169.9199981689453,61.27000045776367,20.992143630981445
2017-09-06,967.7999877929688,73.4000015258789,40.477500915527344,35.7599983215332,31.8700008392334,172.08999633789062,927.8099975585938,68.90599822998047,179.25,110.22000122070312,137.49522399902344,153.75999450683594,168.13999938964844,61.2400016784668,20.958465576171875
2017-09-07,979.469970703125,74.33999633789062,40.314998626708984,35.540000915527344,31.760000228881836,173.2100067138672,935.9500122070312,70.12200164794922,179.0,113.45999908447266,136.6156768798828,155.47000122070312,170.47999572753906,62.0,20.8995304107666
