Date,PFE,JNJ,MRK,AZN,SNY,NVO,GSK,ABBV,AMGN,BIIB,NVS,LLY,BAX,UNH,MOH,BG,AGRO,MOS,ICL,CF,CAT,ADM,SMG,LAND,TSN,FMC,AGCO,TSCO,DE,UFPI,GS,C,V,MA,JPM,MS,AXP,BAC,BMO,PNC,ICE,WFC,CME,COF,LFC,AMZN,MSFT,AAPL,INTC,CSCO,FB,GOOG,TSLA,NFLX,SHOP,IBM,ADBE,BABA,PYPL,DELL
2021-05-27,38.650001525878906,168.80999755859375,72.4427490234375,56.88999938964844,52.959999084472656,78.81999969482422,38.4900016784668,112.31999969482422,235.30999755859372,267.3699951171875,88.4800033569336,199.1999969482422,81.80999755859375,412.7000122070313,250.27999877929688,87.01000213623047,10.210000038146973,35.9900016784668,7.210000038146973,52.83000183105469,241.27999877929688,66.5999984741211,215.47999572753903,23.34000015258789,79.51000213623047,116.23999786376952,138.72000122070312,182.7700042724609,362.2099914550781,79.91999816894531,371.3699951171875,78.76000213623047,226.8600006103516,362.0,164.35000610351562,90.3000030517578,159.74000549316406,42.54999923706055,104.31999969482422,194.1199951171875,112.0199966430664,46.7599983215332,218.08999633789065,161.7899932861328,10.68000030517578,3230.110107421875,249.30999755859372,125.27999877929688,57.72999954223633,52.91999816894531,332.75,2402.510009765625,630.8499755859375,503.8599853515625,1240.8399658203125,137.49522399902344,498.2799987792969,212.7400054931641,259.4700012207031,50.53218460083008
2021-05-28,38.72999954223633,169.25,72.41412353515625,56.77000045776367,53.43000030517578,78.9000015258789,38.77000045776367,113.1999969482422,237.94000244140625,267.4800109863281,88.37999725341797,199.7400054931641,82.12000274658203,411.9200134277344,251.3600006103516,86.81999969482422,10.630000114440918,36.13999938964844,7.190000057220459,53.16999816894531,241.0800018310547,66.52999877929688,217.3699951171875,23.1299991607666,79.5,116.69000244140624,138.3699951171875,181.6999969482422,361.1000061035156,79.5199966430664,372.0199890136719,78.70999908447266,227.3000030517578,360.5799865722656,164.24000549316406,90.9499969482422,160.1300048828125,42.38999938964844,105.0199966430664,194.67999267578125,112.87999725341795,46.720001220703125,218.75999450683597,160.77999877929688,10.699999809265137,3223.070068359375,249.67999267578125,124.61000061035156,57.119998931884766,52.900001525878906,328.7300109863281,2411.56005859375,625.219970703125,502.80999755859375,1242.8699951171875,137.41873168945312,504.5799865722656,213.9600067138672,260.0199890136719,49.994930267333984
2021-06-01,38.5,165.52999877929688,71.73664093017578,56.25,52.470001220703125,79.19000244140625,38.34999847412109,112.20999908447266,233.5800018310547,267.1499938964844,88.12000274658203,198.4199981689453,82.13999938964844,406.7200012207031,249.1000061035156,89.36000061035156,11.09000015258789,37.54999923706055,7.309999942779541,55.18999862670898,242.75999450683597,67.91999816894531,211.80999755859372,23.799999237060547,80.0999984741211,118.30999755859376,140.47000122070312,181.8600006103516,364.6099853515625,81.05000305175781,382.4400024414063,79.76000213623047,226.6300048828125,359.7900085449219,166.0500030517578,92.11000061035156,163.75999450683594,42.91999816894531,106.08000183105467,195.82000732421875,109.80999755859376,47.2599983215332,213.1499938964844,166.25,10.550000190734863,3218.64990234375,247.3999938964844,124.27999877929688,56.88999938964844,52.619998931884766,329.1300048828125,2429.81005859375,623.9000244140625,499.0799865722656,1251.56005859375,137.8489532470703,495.9100036621094,219.47999572753903,259.2699890136719,52.12873840332031
2021-06-02,38.790000915527344,166.1999969482422,72.39503479003906,56.09999847412109,51.84000015258789,78.8499984741211,38.38999938964844,111.4000015258789,235.16000366210935,269.3500061035156,88.88999938964844,199.1300048828125,81.5999984741211,405.8500061035156,248.92999267578125,88.56999969482422,11.210000038146973,37.29999923706055,7.369999885559082,54.5099983215332,243.4600067138672,67.91999816894531,207.6999969482422,23.84000015258789,80.2699966430664,117.6999969482422,137.25,181.1499938964844,356.7099914550781,77.83999633789062,383.4400024414063,79.86000061035156,229.66000366210935,366.8500061035156,166.05999755859375,92.76000213623048,164.1199951171875,42.93999862670898,105.93000030517578,195.4199981689453,111.75,46.810001373291016,216.30999755859372,165.9199981689453,10.449999809265137,3233.989990234375,247.3000030517578,125.05999755859376,57.47999954223633,52.959999084472656,329.1499938964844,2421.280029296875,605.1199951171875,499.239990234375,1229.5899658203125,139.31166076660156,495.7699890136719,219.58999633789065,262.1700134277344,51.08464431762695
2021-06-03,38.970001220703125,166.0399932861328,73.91000366210938,56.25,51.91999816894531,79.68000030517578,38.709999084472656,112.20999908447266,235.7400054931641,272.54998779296875,89.30999755859375,202.6999969482422,81.69000244140625,407.9599914550781,250.3699951171875,88.94000244140625,11.170000076293944,37.38999938964844,7.349999904632568,55.02000045776367,243.83999633789065,68.25,201.5399932861328,24.270000457763672,79.16999816894531,117.8499984741211,136.0,177.9600067138672,358.9100036621094,76.08999633789062,388.7200012207031,79.62999725341797,228.1100006103516,361.8200073242188,166.1699981689453,93.3499984741211,164.52000427246094,43.25,106.22000122070312,195.8800048828125,111.5999984741211,46.459999084472656,217.9499969482422,166.2899932861328,10.399999618530272,3187.010009765625,245.7100067138672,123.54000091552734,56.2400016784668,53.33000183105469,326.0400085449219,2404.610107421875,572.8400268554688,489.4299926757813,1199.0,139.14913940429688,493.1400146484375,217.0399932861328,257.7900085449219,51.52559661865234
2021-06-04,39.150001525878906,165.97000122070312,74.11000061035156,56.79999923706055,52.43000030517578,80.94999694824219,38.900001525878906,112.36000061035156,236.8500061035156,286.1400146484375,89.80000305175781,202.0200042724609,82.25,405.6400146484375,249.0,89.11000061035156,11.390000343322754,36.040000915527344,7.440000057220459,55.36000061035156,244.0200042724609,68.7699966430664,201.33999633789065,23.93000030517578,78.6500015258789,118.3499984741211,136.22000122070312,181.05999755859372,356.6400146484375,76.51000213623047,391.4500122070313,79.48999786376953,230.13999938964844,366.0199890136719,166.44000244140625,93.95999908447266,165.0,43.27000045776367,106.04000091552734,194.0,112.18000030517578,46.959999084472656,218.3699951171875,166.25999450683594,10.329999923706056,3206.219970703125,250.7899932861328,125.88999938964844,57.369998931884766,54.06999969482422,330.3500061035156,2451.760009765625,599.0499877929688,494.739990234375,1205.739990234375,140.93690490722656,504.5,219.0200042724609,263.0400085449219,52.473392486572266
2021-06-07,38.9900016784668,164.83999633789062,72.80000305175781,56.400001525878906,52.22999954223633,81.19999694824219,38.75,113.01000213623048,237.19000244140625,395.8500061035156,89.66999816894531,222.5200042724609,81.26000213623047,400.25,245.1999969482422,89.5999984741211,11.489999771118164,35.91999816894531,7.480000019073486,55.54999923706055,239.75999450683597,68.66000366210938,206.0399932861328,24.34000015258789,78.33000183105469,118.48999786376952,136.5800018310547,181.1999969482422,355.42999267578125,76.01000213623047,388.1600036621094,79.30999755859375,231.32000732421875,364.0799865722656,165.66000366210938,93.20999908447266,165.9199981689453,43.119998931884766,106.41000366210938,193.1100006103516,110.4000015258789,47.11000061035156,218.1000061035156,163.5500030517578,10.239999771118164,3198.010009765625,253.80999755859372,125.9000015258789,57.09000015258789,53.91999816894531,336.5799865722656,2466.090087890625,605.1300048828125,494.6600036621094,1230.550048828125,141.51051330566406,509.4700012207031,216.8999938964844,260.6000061035156,52.1236686706543
2021-06-08,38.84999847412109,163.38999938964844,72.4000015258789,56.310001373291016,52.060001373291016,82.27999877929688,38.81999969482422,112.33999633789062,236.82000732421875,395.3699951171875,89.69000244140625,220.6999969482422,81.08999633789062,401.739990234375,252.2400054931641,89.75,11.390000343322754,35.779998779296875,7.510000228881836,55.560001373291016,240.16000366210935,68.7300033569336,202.5399932861328,25.299999237060547,78.31999969482422,119.13999938964844,136.5399932861328,181.42999267578125,356.5799865722656,76.05999755859375,384.7000122070313,79.08000183105469,232.0500030517578,365.260009765625,165.0,92.79000091552734,166.50999450683594,42.880001068115234,105.7699966430664,194.1000061035156,111.08000183105467,46.61000061035156,217.63999938964844,162.72999572753906,10.289999961853027,3264.110107421875,252.57000732421875,126.73999786376952,57.0,54.130001068115234,333.67999267578125,2482.85009765625,603.5900268554688,492.3900146484375,1230.739990234375,142.51434326171875,509.2000122070313,215.82000732421875,263.1499938964844,52.665992736816406
2021-06-09,39.810001373291016,165.58999633789062,74.04000091552734,57.59999847412109,52.77999877929688,83.48999786376953,39.54999923706055,114.0,239.5200042724609,406.9400024414063,92.2300033569336,226.0,82.3499984741211,401.1000061035156,248.3500061035156,88.79000091552734,11.5,34.95000076293945,7.349999904632568,55.5,234.6499938964844,68.11000061035156,200.00999450683597,25.290000915527344,77.4000015258789,118.30999755859376,133.27999877929688,181.0399932861328,349.5299987792969,74.43000030517578,382.7799987792969,78.13999938964844,232.30999755859372,363.3299865722656,162.94000244140625,92.66999816894533,164.08999633789062,42.31999969482422,104.91999816894533,190.7899932861328,110.8499984741211,45.91999816894531,215.50999450683597,160.60000610351562,10.3100004196167,3281.14990234375,253.58999633789065,127.12999725341795,57.0,54.02000045776367,330.25,2491.39990234375,598.780029296875,485.80999755859375,1215.56005859375,144.04397583007812,514.6799926757812,213.32000732421875,263.6000061035156,52.69133377075195
2021-06-10,40.68000030517578,167.0800018310547,76.13999938964844,58.84000015258789,53.77999877929688,84.76000213623047,40.22999954223633,116.23999786376952,244.63999938964844,414.7099914550781,93.5,233.5399932861328,84.08999633789062,401.489990234375,250.83999633789065,87.52999877929688,11.43000030517578,34.439998626708984,7.309999942779541,53.7400016784668,225.72999572753903,67.2300033569336,194.0500030517578,25.15999984741211,76.94000244140625,118.61000061035156,130.24000549316406,179.83999633789062,341.44000244140625,73.5,373.9400024414063,76.88999938964844,233.9499969482422,364.2999877929688,160.39999389648438,91.68000030517578,162.22999572753906,41.68999862670898,104.9499969482422,188.75,111.72000122070312,45.09000015258789,212.8699951171875,158.74000549316406,10.229999542236328,3349.64990234375,257.239990234375,126.11000061035156,57.380001068115234,55.02999877929688,332.4599914550781,2521.60009765625,610.1199951171875,487.2699890136719,1231.0999755859375,143.91969299316406,535.52001953125,213.07000732421875,269.4700012207031,52.60517120361328
2021-06-11,40.150001525878906,164.9600067138672,76.2699966430664,58.77000045776367,53.79999923706055,84.44999694824219,40.150001525878906,115.41999816894533,242.7700042724609,396.6400146484375,92.69000244140624,224.08999633789065,82.23999786376953,397.8900146484375,248.38999938964844,84.69999694824219,11.739999771118164,34.59000015258789,7.329999923706055,53.79999923706055,220.6999969482422,66.0,192.33999633789065,24.82999992370605,77.37000274658203,119.41999816894533,130.80999755859375,184.19000244140625,341.57000732421875,74.20999908447266,378.0499877929688,76.4800033569336,234.9600067138672,365.5,160.2899932861328,92.0500030517578,164.50999450683594,41.86000061035156,104.41000366210938,189.1999969482422,112.66999816894533,45.68000030517578,214.4600067138672,160.64999389648438,10.06999969482422,3346.830078125,257.8900146484375,127.3499984741211,57.84999847412109,54.77000045776367,331.260009765625,2513.929931640625,609.8900146484375,488.7699890136719,1247.02001953125,144.6271514892578,541.260009765625,211.63999938964844,271.45001220703125,52.70146942138672
2021-06-14,39.630001068115234,165.3699951171875,75.44999694824219,58.7599983215332,54.25,84.43000030517578,40.4900016784668,115.4000015258789,241.19000244140625,406.1400146484375,93.58999633789062,226.1000061035156,82.7699966430664,399.1600036621094,243.6100006103516,82.62000274658203,11.109999656677246,33.130001068115234,7.289999961853027,52.68999862670898,219.00999450683597,65.22000122070312,193.58999633789065,24.71999931335449,77.3499984741211,118.45999908447266,126.36000061035156,183.1499938964844,335.5400085449219,73.11000061035156,372.9200134277344,75.16000366210938,234.0800018310547,366.5199890136719,157.57000732421875,90.72000122070312,163.80999755859375,41.36000061035156,104.33999633789062,187.1100006103516,113.83999633789062,45.150001525878906,216.6999969482422,158.7100067138672,10.149999618530272,3383.8701171875,259.8900146484375,130.47999572753906,58.18999862670898,54.16999816894531,336.7699890136719,2527.0400390625,617.6900024414062,499.8900146484375,1306.6400146484375,143.43212890625,556.9500122070312,213.94000244140625,274.92999267578125,52.0729866027832
2021-06-15,39.59000015258789,164.49000549316406,75.69999694824219,58.84000015258789,53.91999816894531,84.56999969482422,40.56999969482422,115.83000183105467,239.8500061035156,396.0799865722656,93.91000366210938,223.5200042724609,81.94999694824219,400.2799987792969,247.8800048828125,81.44999694824219,11.149999618530272,33.060001373291016,7.300000190734863,53.4900016784668,219.4600067138672,64.63999938964844,189.94000244140625,24.979999542236328,75.72000122070312,118.76000213623048,126.6999969482422,179.67999267578125,338.1000061035156,74.41000366210938,371.2999877929688,73.81999969482422,232.97999572753903,368.1199951171875,155.17999267578125,90.6999969482422,166.27000427246094,41.38999938964844,104.62999725341795,189.2700042724609,114.04000091552734,45.459999084472656,216.97999572753903,162.11000061035156,10.010000228881836,3383.1298828125,258.3599853515625,129.63999938964844,57.9900016784668,53.790000915527344,336.75,2520.659912109375,599.3599853515625,491.8999938964844,1321.0799560546875,142.7915802001953,548.4600219726562,210.05999755859372,271.8900146484375,52.13380432128906
2021-06-16,39.29999923706055,164.42999267578125,76.61000061035156,58.40999984741211,53.41999816894531,83.62999725341797,40.65999984741211,115.52999877929688,239.5800018310547,391.30999755859375,93.79000091552734,220.75999450683597,81.7699966430664,397.25,243.33999633789065,80.44000244140625,11.229999542236328,32.650001525878906,7.25,52.380001068115234,217.16000366210935,63.9900016784668,190.52999877929688,25.280000686645508,74.63999938964844,117.4000015258789,125.61000061035156,178.08999633789062,336.5599975585937,73.08000183105469,371.0,71.45999908447266,229.6000061035156,363.8200073242188,156.27000427246094,91.0999984741211,164.67999267578125,41.619998931884766,105.48999786376952,190.1100006103516,113.83999633789062,45.56999969482422,218.8500061035156,162.1999969482422,10.020000457763672,3415.25,257.3800048828125,130.14999389648438,57.220001220703125,53.470001220703125,331.0799865722656,2513.929931640625,604.8699951171875,492.4100036621094,1366.300048828125,141.32887268066406,543.3300170898438,209.32000732421875,268.82000732421875,52.07805252075195
2021-06-17,39.47999954223633,165.22000122070312,77.2300033569336,58.34999847412109,53.2400016784668,82.7699966430664,40.56999969482422,114.9000015258789,240.75999450683597,383.5199890136719,94.1500015258789,222.2100067138672,81.1500015258789,397.3500061035156,249.77999877929688,78.01000213623047,10.869999885559082,30.350000381469727,6.980000019073486,50.0,209.4499969482422,61.93000030517578,188.97000122070312,24.790000915527344,73.87999725341797,118.0,121.75,174.80999755859375,328.3800048828125,71.76000213623047,361.5,68.86000061035156,232.1499938964844,367.2900085449219,151.75999450683594,87.91000366210938,162.1300048828125,39.79999923706055,103.4800033569336,182.4499969482422,114.0199966430664,42.790000915527344,217.0,153.5500030517578,10.029999732971191,3489.239990234375,260.8999938964844,131.7899932861328,57.18000030517578,53.130001068115234,336.510009765625,2527.419921875,616.5999755859375,498.3399963378906,1449.27001953125,139.1969451904297,551.3599853515625,211.6000061035156,278.1099853515625,50.50684356689453
2021-06-18,38.810001373291016,161.97999572753906,76.61000061035156,58.369998931884766,52.86000061035156,82.27999877929688,39.84000015258789,113.12000274658205,238.67999267578125,388.4400024414063,93.01000213623048,218.5500030517578,80.81999969482422,389.3699951171875,239.5399932861328,77.19999694824219,10.880000114440918,29.920000076293945,6.840000152587891,48.79999923706055,208.8600006103516,60.65999984741211,192.47000122070312,24.32999992370605,72.76000213623047,112.04000091552734,122.3499984741211,171.27999877929688,328.9700012207031,70.66000366210938,348.8299865722656,67.61000061035156,230.41000366210935,367.4200134277344,147.9199981689453,84.08999633789062,158.1699981689453,38.77999877929688,101.7699966430664,178.3300018310547,112.76000213623048,41.75,210.7100067138672,150.02000427246094,9.880000114440918,3486.89990234375,259.42999267578125,130.4600067138672,55.66999816894531,52.06999969482422,329.6600036621094,2511.35009765625,623.3099975585938,500.7699890136719,1466.8699951171875,136.8260040283203,565.5900268554688,212.3000030517578,283.3800048828125,49.95945358276367
2021-06-21,39.41999816894531,163.83999633789062,76.75,58.310001373291016,52.619998931884766,82.6500015258789,39.77999877929688,114.7300033569336,240.2400054931641,380.9100036621094,93.91000366210938,222.6699981689453,81.51000213623047,398.0700073242188,246.3999938964844,80.18000030517578,11.0600004196167,30.84000015258789,6.980000019073486,51.41999816894531,213.2100067138672,61.84000015258789,194.6300048828125,24.799999237060547,73.56999969482422,114.13999938964844,124.6999969482422,175.3699951171875,337.8800048828125,71.80999755859375,357.5400085449219,68.44999694824219,234.32000732421875,373.0899963378906,150.42999267578125,85.94000244140625,164.89999389648438,39.75,103.61000061035156,184.1499938964844,113.6999969482422,43.27999877929688,216.00999450683597,154.88999938964844,9.93000030517578,3453.9599609375,262.6300048828125,132.3000030517578,55.869998931884766,53.18000030517578,332.2900085449219,2529.10009765625,620.8300170898438,497.0,1480.22998046875,140.2007598876953,567.3499755859375,211.05999755859372,283.1000061035156,50.68423843383789
2021-06-22,39.61000061035156,163.6199951171875,76.19000244140625,57.88999938964844,52.29999923706055,82.16000366210938,39.08000183105469,114.6999969482422,239.91000366210935,374.3999938964844,93.12999725341795,221.44000244140625,81.33000183105469,398.6900024414063,246.2899932861328,79.7699966430664,11.079999923706056,31.07999992370605,6.980000019073486,51.33000183105469,213.1300048828125,61.63999938964844,196.77999877929688,24.81999969482422,74.20999908447266,114.58999633789062,125.3000030517578,180.42999267578125,342.1000061035156,72.51000213623047,357.5299987792969,68.95999908447266,235.92999267578125,378.0400085449219,150.2100067138672,85.69999694824219,164.5,39.970001220703125,104.02999877929688,183.91000366210935,114.4499969482422,43.540000915527344,215.8600006103516,154.88999938964844,9.899999618530272,3505.43994140625,265.510009765625,133.97999572753906,55.869998931884766,53.2599983215332,339.0299987792969,2539.989990234375,623.7100219726562,508.8200073242188,1508.43994140625,139.92352294921875,575.739990234375,211.32000732421875,286.75,50.56259536743164
