Date,PFE,JNJ,MRK,AZN,SNY,NVO,GSK,ABBV,AMGN,BIIB,NVS,LLY,BAX,UNH,MOH
2017-04-26,32.11574935913086,123.51000213623047,59.828243255615234,30.579999923706055,46.41999816894531,37.36000061035156,40.68000030517578,65.04000091552734,164.61000061035156,279.9800109863281,68.41397857666016,80.95999908447266,55.59000015258789,174.3800048828125,48.56999969482422
2017-04-27,32.12523651123047,123.73999786376953,59.713741302490234,30.860000610351562,46.90999984741211,38.779998779296875,40.779998779296875,66.06999969482422,162.72000122070312,276.57000732421875,69.05017852783203,81.33000183105469,55.41999816894531,174.6300048828125,48.630001068115234
2017-04-28,32.18216323852539,123.47000122070312,59.475189208984375,30.25,47.29999923706055,38.68000030517578,40.900001525878906,65.94000244140625,163.32000732421875,271.2099914550781,69.02330017089844,82.05999755859375,55.68000030517578,174.8800048828125,49.790000915527344
2017-05-01,32.04933547973633,123.33999633789062,59.52289962768555,30.270000457763672,47.2599983215332,38.29999923706055,40.83000183105469,66.4800033569336,162.60000610351562,271.0299987792969,68.99641418457031,81.81999969482422,55.59000015258789,174.58999633789062,50.79999923706055
2017-05-02,31.888046264648438,123.69999694824219,59.828243255615234,30.700000762939453,48.150001525878906,38.93000030517578,41.41999816894531,66.62999725341797,163.49000549316406,271.3399963378906,69.83870697021484,81.69999694824219,55.68000030517578,174.13999938964844,59.75
2017-05-03,31.755218505859375,123.33000183105469,60.71564865112305,30.5,47.79999923706055,41.099998474121094,41.15999984741211,66.73999786376953,163.80999755859375,271.3599853515625,69.52509307861328,81.25,55.90999984741211,172.5399932861328,64.1500015258789
2017-05-04,31.736242294311523,123.94999694824219,60.47710037231445,30.6299991607666,48.959999084472656,41.630001068115234,41.75,67.2300033569336,164.2899932861328,268.6000061035156,69.72222137451172,83.04000091552734,55.959999084472656,174.02000427246094,64.93000030517578
2017-05-05,31.764705657958984,123.51000213623047,61.040077209472656,30.459999084472656,49.119998931884766,40.900001525878906,41.779998779296875,66.98999786376953,163.80999755859375,262.1499938964844,69.73118591308594,82.51000213623047,55.95000076293945,174.1199951171875,66.43000030517578
2017-05-08,31.736242294311523,123.25,61.078243255615234,30.229999542236328,48.630001068115234,40.58000183105469,41.70000076293945,66.20999908447266,163.02999877929688,260.4200134277344,69.80286407470703,80.66999816894531,55.70000076293945,174.44000244140625,67.44000244140625
2017-05-09,31.669828414916992,123.20999908447266,60.39122009277344,30.899999618530273,49.11000061035156,39.900001525878906,41.93000030517578,66.16999816894531,163.22000122070312,261.2799987792969,70.3584213256836,80.79000091552734,56.13999938964844,173.24000549316406,67.11000061035156
2017-05-10,31.33776092529297,122.80999755859375,61.011451721191406,31.040000915527344,49.66999816894531,40.34000015258789,42.279998779296875,65.9800033569336,160.50999450683594,257.9200134277344,70.63619995117188,81.05000305175781,56.189998626708984,173.38999938964844,68.16000366210938
2017-05-11,31.347248077392578,123.19999694824219,61.479007720947266,31.1299991607666,48.34000015258789,40.15999984741211,42.61000061035156,65.30000305175781,160.0800018310547,254.14999389648438,70.53763580322266,80.22000122070312,56.349998474121094,173.32000732421875,66.54000091552734
2017-05-12,31.31878662109375,123.63999938964844,60.65839767456055,34.0,49.209999084472656,40.599998474121094,43.2599983215332,66.05999755859375,160.22000122070312,254.83999633789062,72.11469268798828,80.19000244140625,56.189998626708984,171.80999755859375,67.12999725341797
2017-05-15,31.42314910888672,126.98999786376953,60.60114669799805,34.209999084472656,49.40999984741211,40.630001068115234,43.38999938964844,66.66999816894531,159.97000122070312,258.5299987792969,72.20429992675781,80.30000305175781,56.70000076293945,171.52999877929688,67.55999755859375
2017-05-16,30.929790496826172,127.7699966430664,60.86832046508789,34.40999984741211,50.209999084472656,40.849998474121094,43.41999816894531,66.8499984741211,159.99000549316406,257.6400146484375,72.4552001953125,78.98999786376953,57.58000183105469,168.1199951171875,67.87000274658203
2017-05-17,30.57874870300293,126.66999816894531,60.114505767822266,34.16999816894531,49.400001525878906,39.970001220703125,43.22999954223633,65.37000274658203,157.05999755859375,251.33999633789062,71.55914306640625,78.13999938964844,56.86000061035156,168.86000061035156,66.5199966430664
2017-05-18,30.569259643554688,126.97000122070312,60.963741302490234,34.02000045776367,49.150001525878906,40.439998626708984,43.2400016784668,65.62999725341797,157.9600067138672,252.80999755859375,71.75627136230469,78.30000305175781,57.06999969482422,171.4499969482422,67.0
2017-05-19,30.796964645385742,127.0,60.85877990722656,33.900001525878906,49.310001373291016,40.849998474121094,43.599998474121094,65.58000183105469,156.50999450683594,250.08999633789062,72.06092834472656,77.80000305175781,57.209999084472656,172.58999633789062,67.37999725341797
2017-05-22,30.474382400512695,127.26000213623047,61.106868743896484,33.95000076293945,49.15999984741211,41.5,43.29999923706055,65.44000244140625,153.02000427246094,250.0399932861328,72.84049987792969,76.9800033569336,57.650001525878906,174.6999969482422,66.83999633789062
2017-05-23,30.493358612060547,127.5199966430664,61.593509674072266,34.08000183105469,49.06999969482422,41.47999954223633,42.959999084472656,65.83999633789062,154.07000732421875,248.10000610351562,72.63440704345703,77.98999786376953,57.91999816894531,175.22000122070312,66.5999984741211
2017-05-24,30.407970428466797,127.51000213623047,61.95610809326172,34.27000045776367,49.150001525878906,41.66999816894531,42.95000076293945,65.93000030517578,154.60000610351562,253.3300018310547,72.93907165527344,77.95999908447266,58.34000015258789,175.58999633789062,66.58999633789062
2017-05-25,30.5123348236084,127.52999877929688,62.06106948852539,34.34000015258789,49.029998779296875,41.86000061035156,42.56999969482422,66.31999969482422,155.42999267578125,252.97000122070312,72.8942642211914,78.33999633789062,59.13999938964844,178.0500030517578,67.08000183105469
2017-05-26,30.493358612060547,126.91999816894531,61.946563720703125,33.849998474121094,49.0,41.68000030517578,42.66999816894531,66.05999755859375,155.00999450683594,250.8000030517578,72.24910736083984,78.05000305175781,58.63999938964844,177.5,66.87000274658203
2017-05-30,30.483871459960938,127.11000061035156,61.90839767456055,34.0099983215332,49.060001373291016,41.91999816894531,43.40999984741211,66.0199966430664,153.85000610351562,246.5399932861328,72.15950012207031,78.3499984741211,59.349998474121094,176.58999633789062,66.30000305175781
2017-05-31,30.977230072021484,128.25,62.127864837646484,34.38999938964844,49.59000015258789,42.369998931884766,44.22999954223633,66.0199966430664,155.24000549316406,247.77000427246094,73.2706069946289,79.56999969482422,59.310001373291016,175.17999267578125,64.56999969482422
2017-06-01,31.034156799316406,128.77999877929688,62.270992279052734,34.810001373291016,49.279998779296875,42.9900016784668,44.290000915527344,66.70999908447266,156.24000549316406,252.3800048828125,73.35125732421875,79.98999786376953,60.0,179.5800018310547,66.68000030517578
2017-06-02,30.872865676879883,130.0800018310547,62.47137451171875,35.11000061035156,50.0099983215332,43.9900016784668,44.369998931884766,67.25,159.14999389648438,256.6499938964844,73.68279266357422,80.12999725341797,59.720001220703125,179.38999938964844,66.22000122070312
2017-06-05,30.69260025024414,130.36000061035156,62.08969497680664,34.91999816894531,49.959999084472656,43.70000076293945,44.16999816894531,67.51000213623047,160.22000122070312,258.5,73.32437133789062,79.3499984741211,59.59000015258789,179.3699951171875,66.62999725341797
2017-06-06,30.426944732666016,130.8300018310547,61.70801544189453,34.939998626708984,49.20000076293945,43.31999969482422,44.02000045776367,67.87000274658203,159.52999877929688,257.1600036621094,73.33333587646484,79.08999633789062,59.38999938964844,180.82000732421875,68.0199966430664
2017-06-07,30.360530853271484,130.75,61.125953674316406,34.880001068115234,48.34000015258789,42.7400016784668,43.97999954223633,68.75,161.66000366210938,255.42999267578125,72.77777862548828,79.38999938964844,59.599998474121094,183.2100067138672,67.58000183105469
2017-06-08,30.123340606689453,130.5500030517578,60.30534362792969,34.81999969482422,48.099998474121094,42.75,43.790000915527344,68.76000213623047,162.64999389648438,257.1700134277344,72.62545013427734,80.0999984741211,59.7599983215332,181.69000244140625,68.33000183105469
2017-06-09,31.091081619262695,131.52999877929688,61.44084167480469,34.16999816894531,48.20000076293945,42.84000015258789,43.5099983215332,69.66999816894531,164.05999755859375,259.8900146484375,72.70609283447266,81.04000091552734,58.90999984741211,181.4600067138672,68.22000122070312
2017-06-12,31.024667739868164,131.82000732421875,61.44084167480469,34.060001373291016,47.56999969482422,43.470001220703125,43.369998931884766,69.52999877929688,164.8800048828125,262.1099853515625,72.4372787475586,80.9000015258789,57.150001525878906,179.25,67.33999633789062
2017-06-13,30.910816192626953,132.02000427246094,60.372135162353516,34.189998626708984,47.599998474121094,43.90999984741211,43.29999923706055,69.66999816894531,164.42999267578125,261.4200134277344,72.98387145996094,81.25,57.880001068115234,181.0500030517578,68.05999755859375
2017-06-14,31.015180587768555,132.77000427246094,60.46755599975586,34.36000061035156,47.65999984741211,44.0,43.619998931884766,70.5199966430664,165.10000610351562,253.3699951171875,72.82257843017578,81.5999984741211,57.97999954223633,182.36000061035156,69.22000122070312
2017-06-15,31.129032135009766,133.0399932861328,60.29580307006836,34.11000061035156,47.77000045776367,42.59000015258789,43.43000030517578,70.5999984741211,164.11000061035156,255.02000427246094,72.08781433105469,82.05000305175781,57.93000030517578,180.3800048828125,68.4000015258789
2017-06-16,31.280834197998047,134.35000610351562,60.08587646484375,34.540000915527344,47.72999954223633,43.20000076293945,43.81999969482422,71.05000305175781,162.4199981689453,251.74000549316406,72.42831420898438,81.87999725341797,57.93000030517578,181.6300048828125,68.79000091552734
2017-06-19,31.51802635192871,134.07000732421875,60.76335906982422,34.63999938964844,48.56999969482422,43.68000030517578,43.779998779296875,71.33999633789062,165.08999633789062,260.5400085449219,72.97490692138672,82.33999633789062,59.54999923706055,183.02000427246094,69.63999938964844
2017-06-20,31.840606689453125,134.22000122070312,61.57442855834961,34.720001220703125,48.310001373291016,43.16999816894531,43.380001068115234,71.22000122070312,166.2899932861328,266.0,73.11827850341797,82.75,59.880001068115234,183.27000427246094,69.68000030517578
2017-06-21,32.14421463012695,134.91000366210938,62.461830139160156,34.880001068115234,48.599998474121094,43.709999084472656,43.619998931884766,71.33999633789062,171.35000610351562,278.6000061035156,73.9784927368164,82.63999938964844,60.04999923706055,184.9199981689453,69.7300033569336
2017-06-22,32.31499099731445,136.0500030517578,62.99618148803711,35.36000061035156,49.61000061035156,43.66999816894531,44.15999984741211,73.18000030517578,173.82000732421875,280.57000732421875,77.36559295654297,84.30999755859375,60.68000030517578,186.5,71.30999755859375
2017-06-23,32.41935348510742,136.42999267578125,63.1297721862793,35.06999969482422,49.33000183105469,44.439998626708984,44.290000915527344,72.63999938964844,172.5,280.32000732421875,77.36559295654297,83.88999938964844,61.380001068115234,185.25,71.33000183105469
2017-06-26,32.296016693115234,136.33999633789062,62.90076446533203,35.150001525878906,49.59000015258789,44.38999938964844,44.06999969482422,72.73999786376953,173.6699981689453,279.80999755859375,76.83692169189453,84.27999877929688,60.97999954223633,185.1199951171875,71.0999984741211
2017-06-27,32.03984832763672,135.00999450683594,62.538169860839844,34.56999969482422,49.290000915527344,43.5,43.90999984741211,72.38999938964844,170.85000610351562,271.25,76.4426498413086,83.04000091552734,60.689998626708984,184.60000610351562,70.29000091552734
2017-06-28,32.0208740234375,133.82000732421875,62.17557144165039,34.349998474121094,49.290000915527344,43.27000045776367,43.70000076293945,72.91999816894531,174.07000732421875,274.6400146484375,76.38888549804688,83.0999984741211,60.869998931884766,185.6999969482422,70.44000244140625
2017-06-29,31.907020568847656,132.63999938964844,61.393131256103516,34.119998931884766,48.15999984741211,42.40999984741211,43.2599983215332,72.4800033569336,172.58999633789062,271.8800048828125,75.43907165527344,82.69999694824219,60.15999984741211,185.27000427246094,69.58000183105469
2017-06-30,31.869070053100586,132.2899932861328,61.154579162597656,34.09000015258789,47.90999984741211,42.88999938964844,43.119998931884766,72.51000213623047,172.22999572753906,271.3599853515625,74.79390716552734,82.30000305175781,60.540000915527344,185.4199981689453,69.18000030517578
2017-07-03,32.08728790283203,132.89999389648438,61.32633590698242,33.880001068115234,47.79999923706055,42.56999969482422,42.77000045776367,72.41999816894531,172.8000030517578,272.5199890136719,74.90143585205078,82.69999694824219,60.2400016784668,186.64999389648438,68.69000244140625
2017-07-05,31.9165096282959,133.63999938964844,61.22137451171875,34.15999984741211,47.83000183105469,42.41999816894531,42.65999984741211,72.4800033569336,174.25999450683594,277.7099914550781,74.48925018310547,82.69999694824219,60.709999084472656,188.25,69.25
2017-07-06,31.51802635192871,132.52000427246094,60.209922790527344,33.63999938964844,47.220001220703125,41.939998626708984,42.2599983215332,71.7300033569336,171.72000122070312,271.9599914550781,73.44982147216797,81.5999984741211,60.15999984741211,186.94000244140625,69.13999938964844
2017-07-07,31.64136505126953,132.5399932861328,60.26717758178711,33.75,47.900001525878906,42.0099983215332,42.2599983215332,72.02999877929688,171.42999267578125,273.92999267578125,73.76344299316406,82.29000091552734,60.720001220703125,187.9600067138672,69.94000244140625
2017-07-10,31.698291778564453,131.5500030517578,59.95228958129883,33.630001068115234,47.65999984741211,42.119998931884766,42.209999084472656,71.83000183105469,172.1999969482422,273.5799865722656,73.5663070678711,82.27999877929688,60.54999923706055,186.9499969482422,69.91000366210938
2017-07-11,31.47058868408203,131.22999572753906,59.48473358154297,33.2400016784668,47.79999923706055,42.099998474121094,42.0099983215332,71.83999633789062,173.32000732421875,271.760009765625,73.46774291992188,82.3499984741211,60.630001068115234,185.9499969482422,70.12000274658203
2017-07-12,31.51802635192871,132.22999572753906,59.904579162597656,32.91999816894531,48.88999938964844,42.86000061035156,42.52000045776367,71.87999725341797,173.27000427246094,275.0799865722656,74.56092834472656,83.5,61.279998779296875,186.69000244140625,71.1500015258789
2017-07-13,31.574953079223633,131.86000061035156,60.00954055786133,32.38999938964844,48.63999938964844,42.61000061035156,42.5,72.62999725341797,175.0399932861328,278.3599853515625,73.96953582763672,84.0199966430664,61.29999923706055,185.47999572753906,71.1500015258789
2017-07-14,31.717267990112305,132.60000610351562,60.171756744384766,33.869998931884766,48.18000030517578,42.97999954223633,42.75,73.11000061035156,177.1300048828125,280.80999755859375,74.51612854003906,84.3499984741211,62.11000061035156,186.89999389648438,70.19999694824219
2017-07-17,31.546489715576172,132.14999389648438,59.742366790771484,33.380001068115234,48.18000030517578,43.09000015258789,42.2599983215332,72.69999694824219,177.39999389648438,282.6499938964844,74.61469268798828,83.63999938964844,62.20000076293945,186.35000610351562,70.26000213623047
2017-07-18,31.650854110717773,134.4600067138672,59.5515251159668,33.5099983215332,47.7400016784668,43.189998626708984,42.43000030517578,72.2300033569336,177.47999572753906,282.6000061035156,75.95877838134766,83.69999694824219,62.13999938964844,186.85000610351562,70.55000305175781
2017-07-19,31.897533416748047,135.2100067138672,59.75190734863281,33.599998474121094,46.810001373291016,42.56999969482422,42.41999816894531,72.7699966430664,179.17999267578125,281.95001220703125,76.19175720214844,84.2300033569336,62.45000076293945,189.19000244140625,71.08999633789062
2017-07-20,31.821632385253906,136.57000732421875,60.0572509765625,33.88999938964844,48.060001373291016,43.54999923706055,42.77000045776367,74.01000213623047,179.32000732421875,281.44000244140625,76.54122161865234,84.75,63.040000915527344,191.5,72.05000305175781
2017-07-21,31.764705657958984,135.30999755859375,59.761451721191406,34.04999923706055,47.709999084472656,42.95000076293945,42.65999984741211,74.62999725341797,180.2100067138672,282.9200134277344,76.15591430664062,84.66000366210938,62.66999816894531,191.77999877929688,71.1500015258789
2017-07-24,31.612903594970703,133.00999450683594,59.70419692993164,33.849998474121094,47.709999084472656,41.900001525878906,42.2400016784668,73.91000366210938,181.05999755859375,284.70001220703125,75.52867126464844,84.73999786376953,62.72999954223633,190.88999938964844,70.5999984741211
2017-07-25,31.4041748046875,131.8800048828125,59.50381851196289,33.779998779296875,48.06999969482422,42.15999984741211,41.959999084472656,72.5199966430664,180.88999938964844,282.9599914550781,75.44802856445312,82.19000244140625,62.09000015258789,190.39999389648438,69.68000030517578
2017-07-26,31.204933166503906,130.9499969482422,58.96946716308594,33.939998626708984,48.02000045776367,41.9900016784668,40.849998474121094,72.58999633789062,175.88999938964844,295.6099853515625,76.03046417236328,81.83999633789062,61.220001220703125,190.75,69.70999908447266
2017-07-27,31.309297561645508,130.8300018310547,60.77289962768555,28.8799991607666,48.09000015258789,41.4900016784668,40.75,71.7300033569336,172.14999389648438,287.95001220703125,76.13799285888672,83.0199966430664,60.380001068115234,188.92999267578125,68.70999908447266
2017-07-28,31.45161247253418,131.85000610351562,61.17366409301758,30.270000457763672,47.560001373291016,42.15999984741211,40.93000030517578,70.44000244140625,174.5399932861328,287.44000244140625,75.94085693359375,83.0999984741211,60.72999954223633,191.14999389648438,70.0
2017-07-31,31.461101531982422,132.72000122070312,60.95419692993164,30.18000030517578,47.36000061035156,42.400001525878906,40.52000045776367,69.91000366210938,174.50999450683594,289.5899963378906,76.34408569335938,82.66000366210938,60.47999954223633,191.80999755859375,66.80000305175781
2017-08-01,31.38519859313965,132.50999450683594,60.992366790771484,29.920000076293945,47.040000915527344,42.310001373291016,40.61000061035156,70.37999725341797,174.1300048828125,291.1499938964844,76.46953582763672,82.37000274658203,60.709999084472656,192.22999572753906,66.9000015258789
2017-08-02,31.233396530151367,132.16000366210938,60.53435134887695,30.329999923706055,47.47999954223633,42.29999923706055,40.75,70.70999908447266,174.4600067138672,288.0,76.40680694580078,81.81999969482422,59.5,193.0,66.23999786376953
2017-08-03,31.717267990112305,133.35000610351562,60.610687255859375,30.34000015258789,47.68000030517578,42.4900016784668,40.689998626708984,70.98999786376953,174.17999267578125,286.0899963378906,76.04838562011719,81.93000030517578,59.59000015258789,194.77000427246094,62.31999969482422
2017-08-04,31.9165096282959,133.17999267578125,60.209922790527344,30.170000076293945,48.08000183105469,42.060001373291016,40.529998779296875,70.98999786376953,173.85000610351562,288.2699890136719,76.13799285888672,82.30999755859375,59.880001068115234,194.8800048828125,59.79999923706055
2017-08-07,31.603416442871094,132.86000061035156,59.961830139160156,30.059999465942383,47.970001220703125,41.65999984741211,40.29999923706055,71.22000122070312,174.5800018310547,291.010009765625,75.66307830810547,82.06999969482422,59.72999954223633,194.77999877929688,58.59000015258789
2017-08-08,31.574953079223633,132.27000427246094,59.46564865112305,29.75,47.91999816894531,41.150001525878906,40.150001525878906,71.47000122070312,173.69000244140625,289.260009765625,75.41218566894531,81.97000122070312,59.720001220703125,194.89999389648438,58.599998474121094
2017-08-09,31.736242294311523,133.22999572753906,59.627864837646484,29.469999313354492,47.75,44.56999969482422,39.529998779296875,72.0199966430664,173.5500030517578,288.739990234375,75.43010711669922,82.56999969482422,60.02000045776367,194.8300018310547,58.27000045776367
2017-08-10,31.707780838012695,133.08999633789062,59.332061767578125,29.030000686645508,47.40999984741211,44.150001525878906,38.900001525878906,70.44000244140625,169.11000061035156,281.1499938964844,74.53404998779297,82.05000305175781,59.709999084472656,192.57000732421875,57.529998779296875
2017-08-11,31.546489715576172,133.10000610351562,59.52289962768555,29.079999923706055,47.54999923706055,45.810001373291016,38.790000915527344,70.62999725341797,169.42999267578125,283.67999267578125,74.6863784790039,81.1500015258789,59.84000015258789,193.02000427246094,58.04999923706055
2017-08-14,31.603416442871094,133.47999572753906,59.799617767333984,29.100000381469727,47.72999954223633,45.33000183105469,39.0099983215332,70.81999969482422,171.6699981689453,286.04998779296875,75.14337158203125,81.48999786376953,60.22999954223633,193.7100067138672,57.560001373291016
2017-08-15,31.669828414916992,133.3800048828125,59.63740539550781,29.059999465942383,47.83000183105469,45.5099983215332,38.95000076293945,70.33999633789062,170.0399932861328,287.9200134277344,75.3584213256836,81.70999908447266,60.79999923706055,194.5,57.029998779296875
2017-08-16,31.650854110717773,134.1699981689453,59.828243255615234,29.18000030517578,48.43000030517578,46.40999984741211,39.2400016784668,70.41999816894531,171.38999938964844,294.0799865722656,75.60035705566406,80.69000244140625,61.36000061035156,193.77000427246094,56.779998779296875
2017-08-17,31.261859893798828,133.0399932861328,59.007633209228516,29.079999923706055,48.08000183105469,45.34000015258789,39.04999923706055,69.8499984741211,167.80999755859375,284.4200134277344,74.53404998779297,77.80000305175781,60.81999969482422,192.6999969482422,59.5099983215332
2017-08-18,30.996204376220703,132.6300048828125,58.67366409301758,29.1200008392334,48.189998626708984,45.18000030517578,38.75,69.95999908447266,167.2899932861328,281.7699890136719,74.15770721435547,77.06999969482422,60.869998931884766,190.82000732421875,59.630001068115234
2017-08-21,31.081594467163086,133.4499969482422,59.13167953491211,28.959999084472656,48.220001220703125,45.459999084472656,38.68000030517578,70.69999694824219,168.16000366210938,283.1499938964844,74.39067840576172,77.37999725341797,61.11000061035156,192.02999877929688,59.97999954223633
2017-08-22,31.45161247253418,134.6999969482422,59.56106948852539,29.06999969482422,48.459999084472656,46.150001525878906,39.130001068115234,71.75,170.07000732421875,286.7200012207031,74.82975006103516,78.26000213623047,62.150001525878906,194.7899932861328,60.540000915527344
2017-08-23,31.537002563476562,132.8000030517578,59.303436279296875,29.139999389648438,48.2400016784668,45.369998931884766,39.31999969482422,71.5199966430664,169.0,282.6400146484375,74.6236572265625,78.1500015258789,61.45000076293945,194.24000549316406,60.5099983215332
2017-08-24,31.52751350402832,132.88999938964844,59.83778762817383,29.469999313354492,48.43000030517578,45.619998931884766,39.459999084472656,72.11000061035156,169.9499969482422,285.45001220703125,74.89247131347656,78.86000061035156,61.5099983215332,194.75,61.29999923706055
2017-08-25,31.679317474365234,131.67999267578125,60.0572509765625,29.239999771118164,48.70000076293945,46.130001068115234,39.470001220703125,72.4800033569336,169.74000549316406,285.05999755859375,74.84767150878906,78.79000091552734,61.5099983215332,194.36000061035156,62.029998779296875
2017-08-28,31.755218505859375,131.74000549316406,60.41984558105469,29.440000534057617,49.02000045776367,46.79999923706055,39.459999084472656,73.31999969482422,171.77999877929688,292.29998779296875,74.66845703125,78.83999633789062,61.63999938964844,195.08999633789062,63.18000030517578
2017-08-29,31.783681869506836,132.2100067138672,60.229007720947266,29.459999084472656,48.959999084472656,46.5099983215332,39.31999969482422,73.88999938964844,172.22999572753906,293.5799865722656,74.92831420898438,78.55000305175781,61.40999984741211,196.72999572753906,63.5
2017-08-30,31.736242294311523,131.07000732421875,60.229007720947266,29.25,48.189998626708984,46.54999923706055,39.7400016784668,73.91999816894531,173.64999389648438,303.75,74.13978576660156,80.48999786376953,61.47999954223633,195.8800048828125,62.90999984741211
2017-08-31,32.18216323852539,132.3699951171875,60.935115814208984,29.829999923706055,48.84000015258789,47.619998931884766,40.22999954223633,75.30000305175781,177.77000427246094,316.55999755859375,75.52867126464844,81.29000091552734,62.040000915527344,198.89999389648438,64.0
2017-09-01,32.220115661621094,131.02999877929688,60.906490325927734,30.110000610351562,49.310001373291016,47.2400016784668,40.20000076293945,75.41999816894531,178.7100067138672,321.010009765625,75.09856414794922,80.08000183105469,62.22999954223633,199.75,64.25
2017-09-05,32.06830978393555,129.89999389648438,60.70610809326172,30.06999969482422,48.810001373291016,46.97999954223633,39.88999938964844,75.25,176.74000549316406,315.8299865722656,75.08960723876953,79.81999969482422,62.18000030517578,199.30999755859375,65.41999816894531
2017-09-06,32.24857711791992,130.6699981689453,61.068702697753906,30.34000015258789,49.41999816894531,47.84000015258789,40.0,77.05000305175781,178.3800048828125,317.3599853515625,75.14337158203125,80.51000213623047,62.529998779296875,198.3800048828125,64.6500015258789
2017-09-07,32.24857711791992,132.19000244140625,61.374046325683594,31.889999389648438,49.31999969482422,48.5,40.150001525878906,81.77999877929688,180.7100067138672,323.8999938964844,76.4336929321289,81.54000091552734,62.84000015258789,198.1699981689453,64.97000122070312
