Date,GS,C,V,MA,JPM,MS,AXP,BAC,BMO,PNC,ICE,WFC,CME,COF,LFC
2017-05-03,226.30999755859375,60.2400016784668,92.44000244140625,117.33000183105469,87.0,43.47999954223633,78.83000183105469,23.770000457763672,69.83000183105469,122.44000244140625,60.33000183105469,54.849998474121094,118.02999877929688,82.48999786376953,15.119999885559082
2017-05-04,226.58999633789062,60.209999084472656,92.62000274658203,117.91999816894531,87.0999984741211,43.279998779296875,78.33000183105469,23.850000381469727,69.37000274658203,123.44999694824219,60.869998931884766,55.18000030517578,118.63999938964844,82.48999786376953,14.960000038146973
2017-05-05,226.8699951171875,60.2400016784668,92.08999633789062,117.5,87.0,43.08000183105469,78.31999969482422,23.739999771118164,70.54000091552734,123.12000274658203,60.459999084472656,55.11000061035156,118.76000213623047,82.2699966430664,14.819999694824219
2017-05-08,225.02999877929688,60.5,91.91999816894531,116.61000061035156,87.0999984741211,43.02000045776367,78.16000366210938,23.959999084472656,70.47000122070312,123.68000030517578,59.09000015258789,55.040000915527344,117.0999984741211,82.12000274658203,14.800000190734863
2017-05-09,223.75999450683594,60.22999954223633,92.0,116.41000366210938,86.75,42.83000183105469,78.44000244140625,23.979999542236328,69.72000122070312,121.95999908447266,58.90999984741211,54.68000030517578,117.63999938964844,82.31999969482422,15.359999656677246
2017-05-10,224.8800048828125,60.369998931884766,92.25,116.6500015258789,87.43000030517578,43.099998474121094,78.6500015258789,24.149999618530273,70.05999755859375,122.44999694824219,59.0,54.720001220703125,117.05000305175781,81.66999816894531,15.600000381469727
2017-05-11,224.75999450683594,60.70000076293945,92.0999984741211,116.52999877929688,87.16000366210938,42.869998931884766,77.91999816894531,24.06999969482422,69.0199966430664,121.73999786376953,59.06999969482422,53.7400016784668,116.79000091552734,80.16000366210938,15.529999732971191
2017-05-12,222.82000732421875,61.06999969482422,92.7300033569336,117.12999725341797,86.91999816894531,42.72999954223633,77.48999786376953,24.0,68.5999984741211,120.80999755859375,58.790000915527344,53.02000045776367,116.16999816894531,79.4000015258789,15.760000228881836
2017-05-15,225.1199951171875,61.41999816894531,93.2300033569336,118.20999908447266,87.33999633789062,43.43000030517578,78.33000183105469,24.059999465942383,69.41000366210938,122.13999938964844,59.290000915527344,53.31999969482422,117.25,81.1500015258789,16.06999969482422
2017-05-16,225.60000610351562,62.4900016784668,93.1500015258789,118.48999786376953,87.61000061035156,43.380001068115234,78.12999725341797,23.989999771118164,69.05000305175781,122.62000274658203,59.0,53.2599983215332,116.68000030517578,80.69000244140625,15.970000267028809
2017-05-17,213.72000122070312,59.97999954223633,91.76000213623047,116.80000305175781,84.2699966430664,40.970001220703125,76.37000274658203,22.56999969482422,67.6500015258789,117.19000244140625,58.06999969482422,52.2400016784668,115.12000274658203,78.47000122070312,15.550000190734863
2017-05-18,215.16000366210938,60.08000183105469,91.70999908447266,116.23999786376953,83.95999908447266,41.310001373291016,76.37999725341797,22.739999771118164,68.2300033569336,117.36000061035156,58.59000015258789,52.380001068115234,115.76000213623047,79.2699966430664,15.520000457763672
2017-05-19,215.38999938964844,61.099998474121094,92.4800033569336,117.58000183105469,84.77999877929688,41.79999923706055,76.80000305175781,23.049999237060547,69.30000305175781,118.76000213623047,59.31999969482422,53.060001373291016,116.83000183105469,80.2699966430664,15.760000228881836
2017-05-22,216.02000427246094,61.060001373291016,93.30999755859375,119.0,84.69999694824219,41.65999984741211,76.9800033569336,23.040000915527344,69.3499984741211,119.44999694824219,59.459999084472656,53.0099983215332,116.91000366210938,79.62999725341797,16.0
2017-05-23,219.63999938964844,61.709999084472656,93.86000061035156,119.5999984741211,85.76000213623047,42.41999816894531,77.19999694824219,23.389999389648438,70.29000091552734,121.1500015258789,59.869998931884766,53.38999938964844,118.19999694824219,80.33999633789062,16.1200008392334
2017-05-24,223.8300018310547,62.27000045776367,94.80999755859375,120.69999694824219,85.70999908447266,42.630001068115234,77.12000274658203,23.360000610351562,68.61000061035156,120.95999908447266,59.939998626708984,53.09000015258789,117.7699966430664,79.91999816894531,16.040000915527344
2017-05-25,222.47000122070312,61.95000076293945,95.04000091552734,121.91999816894531,85.3499984741211,42.630001068115234,77.44000244140625,23.25,67.58999633789062,121.44999694824219,60.439998626708984,52.779998779296875,118.06999969482422,79.51000213623047,16.469999313354492
2017-05-26,223.52999877929688,62.06999969482422,94.66999816894531,121.62999725341797,85.36000061035156,42.84000015258789,77.45999908447266,23.239999771118164,67.79000091552734,121.31999969482422,60.349998474121094,52.40999984741211,117.9800033569336,79.79000091552734,16.31999969482422
2017-05-30,218.4199981689453,61.63999938964844,94.72000122070312,121.6500015258789,83.9000015258789,42.279998779296875,77.08999633789062,22.90999984741211,67.56999969482422,118.86000061035156,60.15999984741211,52.15999984741211,117.19999694824219,78.27999877929688,16.40999984741211
2017-05-31,211.25999450683594,60.540000915527344,95.2300033569336,122.87999725341797,82.1500015258789,41.7400016784668,76.94000244140625,22.40999984741211,67.13999938964844,118.69999694824219,60.189998626708984,51.13999938964844,117.29000091552734,76.91999816894531,16.299999237060547
2017-06-01,215.00999450683594,61.08000183105469,95.4000015258789,123.4000015258789,83.05999755859375,42.61000061035156,78.27999877929688,22.6299991607666,67.63999938964844,120.12999725341797,60.34000015258789,52.08000183105469,117.81999969482422,77.91999816894531,16.34000015258789
2017-06-02,213.30999755859375,61.11000061035156,96.1500015258789,125.19999694824219,82.63999938964844,42.52000045776367,78.48999786376953,22.450000762939453,67.66999816894531,119.16000366210938,60.31999969482422,51.810001373291016,116.93000030517578,78.04000091552734,16.270000457763672
2017-06-05,213.99000549316406,61.25,96.55000305175781,125.9000015258789,82.79000091552734,42.88999938964844,78.97000122070312,22.40999984741211,67.48999786376953,118.58000183105469,61.70000076293945,51.720001220703125,118.19000244140625,78.33000183105469,15.850000381469727
2017-06-06,214.52999877929688,61.0099983215332,95.79000091552734,125.23999786376953,82.95999908447266,42.939998626708984,78.8499984741211,22.229999542236328,67.41000366210938,118.1500015258789,61.54999923706055,51.810001373291016,117.22000122070312,78.2699966430664,16.209999084472656
2017-06-07,215.77999877929688,61.880001068115234,96.08999633789062,125.19000244140625,83.91000366210938,43.279998779296875,79.80999755859375,22.600000381469727,66.93000030517578,119.9000015258789,63.619998931884766,52.09000015258789,119.41000366210938,78.9000015258789,16.229999542236328
2017-06-08,218.75999450683594,63.209999084472656,96.08999633789062,124.76000213623047,84.94999694824219,44.099998474121094,79.94999694824219,22.969999313354492,67.83999633789062,121.01000213623047,63.790000915527344,52.560001373291016,122.29000091552734,79.41999816894531,16.510000228881836
2017-06-09,222.44000244140625,64.44999694824219,94.55999755859375,123.04000091552734,86.95999908447266,44.90999984741211,80.30999755859375,23.670000076293945,69.75,123.16999816894531,63.970001220703125,53.79999923706055,124.38999938964844,80.06999969482422,16.459999084472656
2017-06-12,221.91000366210938,64.31999969482422,93.5,120.76000213623047,86.9800033569336,44.849998474121094,80.16999816894531,23.780000686645508,69.9000015258789,122.83999633789062,64.43000030517578,54.09000015258789,125.58999633789062,80.16999816894531,16.170000076293945
2017-06-13,224.1999969482422,64.69000244140625,95.08000183105469,122.31999969482422,87.2699966430664,45.150001525878906,80.58999633789062,23.770000457763672,70.3499984741211,123.80999755859375,64.45999908447266,54.45000076293945,126.06999969482422,80.56999969482422,16.06999969482422
2017-06-14,226.50999450683594,64.72000122070312,95.31999969482422,122.5,87.08999633789062,44.90999984741211,80.83999633789062,23.760000228881836,69.73999786376953,123.97000122070312,64.66999816894531,54.529998779296875,127.31999969482422,80.08999633789062,15.850000381469727
2017-06-15,223.22999572753906,64.0999984741211,94.16999816894531,121.41999816894531,86.56999969482422,44.689998626708984,80.69999694824219,23.540000915527344,70.02999877929688,122.97000122070312,64.61000061035156,53.900001525878906,126.77999877929688,81.3499984741211,15.4399995803833
2017-06-16,221.80999755859375,63.88999938964844,94.16999816894531,121.95999908447266,86.18000030517578,44.47999954223633,81.44999694824219,23.43000030517578,70.37999725341797,122.51000213623047,64.56999969482422,53.88999938964844,126.18000030517578,81.30999755859375,15.449999809265137
2017-06-19,226.1300048828125,64.4800033569336,94.79000091552734,123.08999633789062,88.06999969482422,45.720001220703125,81.87999725341797,23.90999984741211,70.93000030517578,123.79000091552734,64.7699966430664,54.2400016784668,127.44000244140625,81.7300033569336,15.640000343322754
2017-06-20,225.10000610351562,63.90999984741211,94.37999725341797,122.93000030517578,87.5199966430664,45.5,82.51000213623047,23.489999771118164,70.31999969482422,122.98999786376953,64.5199966430664,53.459999084472656,126.06999969482422,81.22000122070312,15.3100004196167
2017-06-21,222.49000549316406,63.83000183105469,94.54000091552734,123.0999984741211,87.12000274658203,44.90999984741211,82.20999908447266,23.1299991607666,69.45999908447266,122.33000183105469,64.29000091552734,52.97999954223633,124.9000015258789,80.87999725341797,15.3100004196167
2017-06-22,219.77000427246094,63.619998931884766,93.94999694824219,123.30000305175781,87.0199966430664,44.61000061035156,82.25,22.93000030517578,70.66999816894531,120.76000213623047,64.1500015258789,52.4900016784668,124.05999755859375,80.38999938964844,15.5600004196167
2017-06-23,217.19000244140625,63.40999984741211,95.58000183105469,124.01000213623047,86.86000061035156,43.689998626708984,82.22000122070312,22.81999969482422,70.80999755859375,119.55000305175781,64.27999877929688,52.45000076293945,124.12000274658203,79.5199966430664,15.5
2017-06-26,220.44000244140625,63.779998779296875,95.22000122070312,123.5199966430664,87.23999786376953,44.0,82.95999908447266,22.889999389648438,70.9800033569336,120.37999725341797,64.3499984741211,52.900001525878906,123.6500015258789,80.58999633789062,15.630000114440918
2017-06-27,220.27999877929688,64.2300033569336,94.9000015258789,122.73999786376953,88.05000305175781,44.220001220703125,83.08000183105469,23.270000457763672,71.5999984741211,121.12000274658203,65.37999725341797,53.15999984741211,124.62000274658203,81.37999725341797,15.319999694824219
2017-06-28,223.22000122070312,65.18000030517578,96.2300033569336,124.80999755859375,89.81999969482422,44.31999969482422,83.97000122070312,23.8799991607666,73.36000061035156,123.4000015258789,66.13999938964844,54.33000183105469,126.7699966430664,82.9800033569336,15.520000457763672
2017-06-29,224.41000366210938,66.9800033569336,94.41999816894531,121.51000213623047,91.1500015258789,44.75,83.62999725341797,24.31999969482422,73.44000244140625,125.25,65.83999633789062,55.779998779296875,125.04000091552734,81.47000122070312,15.1899995803833
2017-06-30,221.89999389648438,66.87999725341797,93.77999877929688,121.44999694824219,91.4000015258789,44.560001373291016,84.23999786376953,24.260000228881836,73.44000244140625,124.87000274658203,65.91999816894531,55.40999984741211,125.23999786376953,82.62000274658203,15.34000015258789
2017-07-03,227.27999877929688,68.26000213623047,93.3499984741211,120.77999877929688,92.75,45.61000061035156,85.0999984741211,24.68000030517578,73.83000183105469,126.0,66.68000030517578,55.779998779296875,126.30000305175781,83.55999755859375,15.529999732971191
2017-07-05,228.0399932861328,68.44999694824219,94.01000213623047,121.9800033569336,93.68000030517578,46.15999984741211,84.88999938964844,24.920000076293945,73.86000061035156,126.08000183105469,66.18000030517578,55.779998779296875,125.94999694824219,82.69999694824219,15.489999771118164
2017-07-06,226.69000244140625,67.62999725341797,93.25,120.80000305175781,93.37999725341797,46.130001068115234,83.73999786376953,24.709999084472656,73.83000183105469,126.01000213623047,65.97000122070312,55.560001373291016,123.69000244140625,82.11000061035156,15.369999885559082
2017-07-07,225.27999877929688,67.91000366210938,93.91999816894531,122.19999694824219,93.8499984741211,46.04999923706055,84.33000183105469,24.829999923706055,74.37000274658203,126.54000091552734,65.91999816894531,55.7400016784668,124.83000183105469,82.5,15.359999656677246
2017-07-10,225.83999633789062,67.6500015258789,95.08999633789062,122.7300033569336,93.19000244140625,45.9900016784668,84.30000305175781,24.889999389648438,74.55000305175781,127.19999694824219,65.5,55.59000015258789,124.11000061035156,82.05000305175781,15.449999809265137
2017-07-11,226.9499969482422,66.81999969482422,95.41000366210938,124.2300033569336,92.83000183105469,45.47999954223633,84.16000366210938,24.600000381469727,74.62000274658203,127.38999938964844,65.41999816894531,55.040000915527344,123.16000366210938,81.04000091552734,15.8100004196167
2017-07-12,227.38999938964844,66.91999816894531,96.18000030517578,125.27999877929688,92.51000213623047,44.959999084472656,84.81999969482422,24.350000381469727,76.04000091552734,127.22000122070312,65.87000274658203,55.16999816894531,123.38999938964844,82.19999694824219,16.09000015258789
2017-07-13,230.39999389648438,67.0199966430664,95.94000244140625,125.47000122070312,93.0999984741211,45.52000045776367,85.37000274658203,24.6200008392334,76.13999938964844,127.31999969482422,66.87999725341797,55.599998474121094,123.38999938964844,82.58999633789062,16.1299991607666
2017-07-14,228.60000610351562,66.72000122070312,96.93000030517578,127.01000213623047,92.25,45.20000076293945,85.27999877929688,24.209999084472656,76.61000061035156,127.16999816894531,65.55000305175781,54.9900016784668,120.56999969482422,82.5,16.209999084472656
2017-07-17,229.25999450683594,66.83000183105469,96.83000183105469,127.43000030517578,91.38999938964844,45.33000183105469,85.22000122070312,24.020000457763672,76.26000213623047,127.36000061035156,65.81999969482422,54.709999084472656,120.63999938964844,82.16999816894531,16.5
2017-07-18,223.30999755859375,66.88999938964844,97.58000183105469,127.7300033569336,91.06999969482422,45.13999938964844,85.5199966430664,23.899999618530273,76.48999786376953,125.56999969482422,65.72000122070312,54.79999923706055,120.55999755859375,81.56999969482422,16.479999542236328
2017-07-19,222.8699951171875,66.69999694824219,98.25,128.0399932861328,91.19999694824219,46.619998931884766,85.93000030517578,24.059999465942383,76.7300033569336,126.4000015258789,65.72000122070312,54.939998626708984,120.16999816894531,81.37999725341797,16.530000686645508
2017-07-20,222.3000030517578,66.36000061035156,98.11000061035156,128.47000122070312,91.19999694824219,46.5099983215332,85.3499984741211,23.940000534057617,76.87000274658203,126.94999694824219,65.83999633789062,54.880001068115234,120.55999755859375,81.01000213623047,16.440000534057617
2017-07-21,220.17999267578125,66.0,99.5999984741211,129.27000427246094,90.88999938964844,46.59000015258789,85.58999633789062,23.799999237060547,76.81999969482422,126.23999786376953,66.58000183105469,54.16999816894531,121.0,87.94000244140625,16.280000686645508
2017-07-24,218.17999267578125,66.0999984741211,100.37000274658203,129.52000427246094,91.27999877929688,46.709999084472656,85.0,23.90999984741211,76.9800033569336,127.13999938964844,66.75,54.27000045776367,120.41999816894531,87.12000274658203,16.299999237060547
2017-07-25,221.5800018310547,68.02999877929688,99.98999786376953,129.97999572753906,92.80000305175781,47.61000061035156,85.41000366210938,24.479999542236328,76.94000244140625,129.3300018310547,66.37999725341797,55.060001373291016,121.88999938964844,87.08999633789062,16.149999618530273
2017-07-26,222.25,67.9800033569336,100.8499984741211,130.99000549316406,91.93000030517578,47.209999084472656,85.30000305175781,24.209999084472656,76.91999816894531,127.36000061035156,66.33999633789062,54.90999984741211,121.83000183105469,85.70999908447266,16.1200008392334
2017-07-27,221.47999572753906,67.5999984741211,99.56999969482422,128.92999267578125,91.55000305175781,47.09000015258789,83.8499984741211,24.110000610351562,76.2300033569336,127.66999816894531,66.12999725341797,54.709999084472656,121.36000061035156,84.80000305175781,15.9399995803833
2017-07-28,223.61000061035156,67.43000030517578,99.1500015258789,127.91000366210938,91.27999877929688,46.65999984741211,84.80000305175781,24.030000686645508,75.70999908447266,127.6500015258789,66.37000274658203,53.29999923706055,121.27999877929688,84.97000122070312,15.949999809265137
2017-07-31,225.3300018310547,68.44999694824219,99.55999755859375,127.80000305175781,91.80000305175781,46.900001525878906,85.2300033569336,24.1200008392334,75.87000274658203,128.8000030517578,66.70999908447266,53.939998626708984,122.62000274658203,86.18000030517578,15.880000114440918
2017-08-01,227.0,69.5999984741211,100.87000274658203,129.49000549316406,93.02999877929688,47.209999084472656,85.23999786376953,24.450000762939453,75.77999877929688,130.41000366210938,67.27999877929688,54.08000183105469,123.79000091552734,86.01000213623047,16.530000686645508
2017-08-02,226.27000427246094,69.41999816894531,101.27999877929688,130.61000061035156,93.11000061035156,47.33000183105469,85.30000305175781,24.59000015258789,75.72000122070312,130.67999267578125,67.0199966430664,53.619998931884766,124.16000366210938,85.70999908447266,16.149999618530273
2017-08-03,223.99000549316406,68.12999725341797,100.58999633789062,129.88999938964844,92.5,47.2599983215332,85.54000091552734,24.3700008392334,75.31999969482422,130.50999450683594,65.1500015258789,53.400001525878906,124.98999786376953,84.58999633789062,16.170000076293945
2017-08-04,229.7899932861328,68.9800033569336,100.88999938964844,129.82000732421875,93.66000366210938,48.08000183105469,85.97000122070312,24.969999313354492,74.83000183105469,132.1699981689453,64.81999969482422,52.84000015258789,125.83000183105469,84.41000366210938,16.040000915527344
2017-08-07,232.9199981689453,69.04000091552734,101.48999786376953,130.3800048828125,94.0199966430664,48.310001373291016,85.8499984741211,24.959999084472656,74.66999816894531,131.11000061035156,64.37000274658203,52.540000915527344,124.97000122070312,85.1500015258789,16.079999923706055
2017-08-08,232.0500030517578,68.87999725341797,101.27999877929688,129.83999633789062,93.68000030517578,47.93000030517578,85.94000244140625,24.899999618530273,74.9000015258789,132.36000061035156,64.55000305175781,52.709999084472656,124.76000213623047,85.51000213623047,16.09000015258789
2017-08-09,231.00999450683594,68.43000030517578,100.97000122070312,129.72000122070312,93.52999877929688,47.650001525878906,85.69000244140625,24.739999771118164,74.0999984741211,131.72999572753906,65.7300033569336,52.790000915527344,126.19000244140625,85.13999938964844,15.90999984741211
2017-08-10,225.5,67.22000122070312,99.48999786376953,127.66999816894531,92.19000244140625,46.29999923706055,84.55999755859375,24.1200008392334,72.94000244140625,128.99000549316406,65.16000366210938,51.95000076293945,124.19000244140625,83.05999755859375,15.210000038146973
2017-08-11,224.14999389648438,66.80000305175781,100.08999633789062,128.5500030517578,91.41999816894531,45.650001525878906,84.29000091552734,23.860000610351562,72.5199966430664,128.0500030517578,65.01000213623047,51.939998626708984,123.26000213623047,82.80000305175781,15.300000190734863
2017-08-14,227.36000061035156,67.88999938964844,101.87000274658203,131.08999633789062,92.48999786376953,46.5099983215332,85.47000122070312,24.420000076293945,73.13999938964844,130.89999389648438,65.38999938964844,52.84000015258789,124.68000030517578,84.26000213623047,15.229999542236328
2017-08-15,227.58999633789062,67.97000122070312,102.62999725341797,131.5800018310547,92.7300033569336,46.43000030517578,86.79000091552734,24.469999313354492,72.69999694824219,130.33999633789062,65.86000061035156,52.849998474121094,125.91999816894531,84.1500015258789,15.199999809265137
2017-08-16,225.61000061035156,67.70999908447266,103.31999969482422,132.3699951171875,92.08999633789062,46.0099983215332,87.38999938964844,24.190000534057617,73.05000305175781,130.10000610351562,66.05999755859375,52.689998626708984,126.22000122070312,83.81999969482422,15.239999771118164
2017-08-17,221.4199981689453,66.5999984741211,102.16000366210938,130.8800048828125,90.6500015258789,45.09000015258789,86.08999633789062,23.639999389648438,72.36000061035156,127.30000305175781,65.1500015258789,51.79999923706055,125.36000061035156,81.98999786376953,14.819999694824219
2017-08-18,222.14999389648438,66.58000183105469,102.51000213623047,131.13999938964844,90.73999786376953,45.38999938964844,85.37999725341797,23.6200008392334,72.76000213623047,127.11000061035156,64.58999633789062,51.68000030517578,125.38999938964844,81.52999877929688,14.880000114440918
2017-08-21,220.7899932861328,65.94999694824219,103.22000122070312,131.94000244140625,90.62999725341797,44.68000030517578,85.30000305175781,23.3799991607666,73.0999984741211,126.5999984741211,64.55000305175781,51.81999969482422,125.27999877929688,81.41999816894531,14.979999542236328
2017-08-22,223.5800018310547,66.8499984741211,104.06999969482422,133.8000030517578,91.55999755859375,45.56999969482422,85.30000305175781,23.829999923706055,72.91999816894531,127.51000213623047,65.5,52.220001220703125,126.37000274658203,81.44000244140625,15.380000114440918
2017-08-23,222.74000549316406,67.2300033569336,103.18000030517578,133.07000732421875,91.66999816894531,45.79999923706055,85.27999877929688,23.760000228881836,73.75,127.52999877929688,65.0199966430664,52.029998779296875,125.94999694824219,81.29000091552734,15.3100004196167
2017-08-24,222.99000549316406,67.69000244140625,103.22000122070312,132.9600067138672,91.5199966430664,46.0,85.36000061035156,23.84000015258789,73.62999725341797,127.66999816894531,64.69999694824219,52.15999984741211,125.91999816894531,81.43000030517578,15.279999732971191
2017-08-25,222.47000122070312,67.8499984741211,103.3499984741211,132.75,91.88999938964844,45.939998626708984,85.47000122070312,23.770000457763672,74.0,127.87999725341797,65.41000366210938,51.77000045776367,127.0999984741211,81.48999786376953,16.200000762939453
2017-08-28,220.35000610351562,67.80999755859375,103.77999877929688,133.85000610351562,91.5999984741211,45.47999954223633,85.41000366210938,23.719999313354492,73.87999725341797,127.55000305175781,65.30000305175781,51.630001068115234,126.93000030517578,80.55000305175781,16.25
2017-08-29,219.9600067138672,67.4800033569336,103.7699966430664,133.83999633789062,91.0999984741211,45.349998474121094,85.41999816894531,23.579999923706055,71.93000030517578,126.2699966430664,64.81999969482422,51.41999816894531,126.37999725341797,79.73999786376953,16.079999923706055
2017-08-30,222.4199981689453,68.01000213623047,103.7300033569336,133.8000030517578,91.30999755859375,45.65999984741211,85.69000244140625,23.8700008392334,71.44000244140625,125.79000091552734,64.83000183105469,51.36000061035156,126.05999755859375,80.08999633789062,16.1299991607666
2017-08-31,223.74000549316406,68.02999877929688,103.5199966430664,133.3000030517578,90.88999938964844,45.5,86.0999984741211,23.889999389648438,71.79000091552734,125.41000366210938,64.66999816894531,51.06999969482422,125.80000305175781,79.61000061035156,16.1200008392334
2017-09-01,225.8800048828125,68.58000183105469,103.9000015258789,133.24000549316406,91.69999694824219,46.189998626708984,86.13999938964844,24.09000015258789,72.25,126.63999938964844,65.0999984741211,50.970001220703125,126.25,80.30999755859375,16.06999969482422
2017-09-05,217.77999877929688,67.16000366210938,103.01000213623047,132.66000366210938,89.51000213623047,44.88999938964844,85.30999755859375,23.309999465942383,71.93000030517578,123.79000091552734,64.94999694824219,50.099998474121094,125.45999908447266,78.66000366210938,15.739999771118164
2017-09-06,218.8300018310547,67.31999969482422,103.18000030517578,132.88999938964844,90.11000061035156,45.06999969482422,85.2300033569336,23.40999984741211,72.79000091552734,123.55999755859375,65.7699966430664,49.880001068115234,128.4199981689453,79.47000122070312,15.670000076293945
2017-09-07,215.83999633789062,66.05999755859375,104.55999755859375,136.52999877929688,88.52999877929688,44.06999969482422,84.41000366210938,22.969999313354492,73.33999633789062,120.70999908447266,64.30000305175781,49.68000030517578,125.73999786376953,78.2300033569336,15.550000190734863
